Avg Threads Running,2,2,2.2,4.2,4.6000000000000005,6,6.3,7.099999999999999,7.7,8.600000000000001,9.700000000000001,10.3,10.300000000000002,8.7,9.1,8.100000000000001,8.2,7.900000000000001,8.1,7.5,6.8999999999999995,6.8,6.8,6.7,6.199999999999999,6.7,7,7.3,7.2,7.800000000000001,8.3,8,8.1,8.200000000000001,8.5,8.6,8.6,8.4,8,7.6000000000000005,7.3999999999999995,7.4,7.300000000000001,7.600000000000001,7.6,7.1,6.800000000000001,6.2,6.3999999999999995,6.6,6.5,6.8,7,6.7,6.5,6.8,6.6000000000000005,6.699999999999999,6.5,6.6,6.5,6.600000000000001,6.7,6.8,6.888888888888889,6.499999999999999,6.857142857142857,7.5,8,7.5,7.333333333333334,7,7,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,21,21,21,21,21,20.5,20.333333333333336,20.333333333333336,20.333333333333336,20.333333333333336,20,20,20,20,20,20
Peak Threads Connected,2,2,4,22,22,22,22,22,22,22,22,22,22,16,16,13,13,13,13,13,10,10,10,10,10,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,7,7,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20
Peak Threads Running,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,15,15,15,15,15,15,15,15,15,11,11,11,11,11,11,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,8
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_hits,278.11111111111114,278.55555555555554,285.22222222222223,648.5555555555555,857.6666666666667,1159,1392,1625.7777777777778,1832.4444444444446,2034,2263.4444444444443,2499,2342.4444444444443,2357.5555555555557,2362,2356.222222222222,2351.5555555555557,2368.888888888889,2445.3333333333335,2425.3333333333335,2380.222222222222,2405.777777777778,2406.777777777778,2329.1111111111113,2334.1111111111113,2316.222222222222,2347,2255.4444444444443,2272.666666666667,2313.777777777778,2330.666666666667,2355.5555555555557,2337.666666666667,2316,2266,2297.888888888889,2401.777777777778,2400.777777777778,2383.5555555555557,2355.222222222222,2284.888888888889,2320,2288.222222222222,2351.666666666667,2279.3333333333335,2156.1111111111113,2123.5555555555557,2181.888888888889,2209.4444444444443,2285.5555555555557,2254.3333333333335,2286.1111111111113,2298.222222222222,2300.666666666667,2387.4444444444443,2467.3333333333335,2390.888888888889,2363.888888888889,2309.777777777778,2263.222222222222,2317.666666666667,2271.888888888889,2282.3333333333335,2333.222222222222,1969.157025,1757.524314285714,1534.0966666666666,1324.43076,1155.0378,887.0278000000001,698.8941,489.19519999999994,2182.517131873642,2182.517131873642,2182.517131873642,2182.517131873642,2099.019803960792,2036.2997658079626,2036.2997658079626,2036.2997658079626,1550.9477166276347,336,336,336,336,276.5393258426966
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1.1111111111111112,1,0.888888888888889,1.1111111111111112,1,1,1,0.888888888888889,1,1,1,1.1111111111111112,1,1,0.888888888888889,0.888888888888889,1.1111111111111112,1,0.888888888888889,1,1,1,1,1.1111111111111112,1.1111111111111112,0.888888888888889,1.1111111111111112,1,1.1111111111111112,1,0.888888888888889,1,1,1,1,1,1,0.888888888888889,1,1.1111111111111112,0.888888888888889,0.888888888888889,1,1,0.888888888888889,1.1111111111111112,1,1,0.888888888888889,1,1.1111111111111112,1,1.1111111111111112,1,0.888888888888889,1.1111111111111112,1,1,1,1,1,0.888888888888889,1.1111111111111112,1,0.754425,0.6533142857142856,0.6622,0.5622,0.34665,0.24146666666666666,0.2622,0,1.0028413839211097,1.0028413839211097,1.0028413839211097,1.0028413839211097,1.0002000400080016,0.8364001338240215,0.8364001338240215,0.8364001338240215,0.6370441619270659,0,0,0,0,0
Slow Queries,3.8888888888888893,3.7777777777777777,3.8888888888888893,9,11.444444444444445,13,15.333333333333334,16.77777777777778,18.11111111111111,19.555555555555557,21.555555555555557,23.333333333333336,21.11111111111111,20.22222222222222,19.666666666666668,20.666666666666668,21.77777777777778,21.444444444444446,21.333333333333336,19.77777777777778,18.555555555555557,17,17,17.22222222222222,15.333333333333334,14,14.222222222222223,13.777777777777777,14.777777777777777,15.11111111111111,16.11111111111111,15.88888888888889,15.333333333333334,15.222222222222223,14.444444444444446,15.222222222222223,15.333333333333334,14.555555555555557,14.333333333333334,13.666666666666668,13.11111111111111,13.777777777777777,13.444444444444446,14.444444444444446,13.88888888888889,14.222222222222223,15,15.555555555555557,15.88888888888889,16.77777777777778,18,18.666666666666668,18.88888888888889,18.555555555555557,19.666666666666668,20.22222222222222,20.11111111111111,19.77777777777778,18.555555555555557,17.11111111111111,16.666666666666668,15.444444444444446,16.11111111111111,15,12.394124999999999,10.670799999999998,9.050066666666666,8.09568,6.7019,5.433,4.5885,2.7573999999999996,15.042620758816648,15.042620758816648,15.042620758816648,15.042620758816648,18.80376075215043,19.237203077952493,19.237203077952493,19.237203077952493,14.652015724322515,4.2,4.2,4.2,4.2,3.4567415730337077
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,57.22222222222223,57.55555555555556,60.88888888888889,252.77777777777777,361.6666666666667,520.1111111111111,645.4444444444445,767.6666666666667,878,985.3333333333334,1108.5555555555557,1232.111111111111,1153,1165.111111111111,1166.111111111111,1161.111111111111,1159.7777777777778,1168.2222222222222,1206.888888888889,1196,1174.5555555555557,1187.6666666666667,1186.3333333333335,1148.4444444444446,1151.888888888889,1141,1156.2222222222222,1111.4444444444446,1118.5555555555557,1138,1143.5555555555557,1157.111111111111,1147.7777777777778,1136.5555555555557,1112.3333333333335,1130.7777777777778,1181.5555555555557,1181.111111111111,1172.888888888889,1159.5555555555557,1120.6666666666667,1136.2222222222222,1120,1152.6666666666667,1114.6666666666667,1054.5555555555557,1038.7777777777778,1066.5555555555557,1081.3333333333335,1120.4444444444446,1108.5555555555557,1125.5555555555557,1131.888888888889,1131.888888888889,1174.7777777777778,1216.7777777777778,1179.7777777777778,1167,1140.4444444444446,1115,1140.6666666666667,1116.4444444444446,1124.111111111111,1147.4444444444446,966.7417499999999,862.4837428571427,751.8177333333333,648.4414800000001,566.07945,435.1229333333334,344.0064,239.40719999999996,1074.7116831021226,1074.7116831021226,1074.7116831021226,1074.7116831021226,1033.006601320264,998.1599197055872,998.1599197055872,998.1599197055872,760.2485028437604,160.6,160.6,160.6,160.6,132.17921348314604
Table Locks Waited,0,0,0,5.222222222222222,7.444444444444445,10.777777777777779,13.555555555555557,15.555555555555557,17.88888888888889,20,21.88888888888889,24.555555555555557,20.88888888888889,21,21,21.22222222222222,21.88888888888889,21.555555555555557,23.88888888888889,24.22222222222222,23.555555555555557,22.88888888888889,22.666666666666668,21.11111111111111,20,19.88888888888889,21.22222222222222,17.88888888888889,18.88888888888889,19.88888888888889,21.333333333333336,21.77777777777778,21.77777777777778,22,20.444444444444446,19.11111111111111,20,19,17.77777777777778,18.555555555555557,18.333333333333336,19.11111111111111,19.444444444444446,19.88888888888889,19,17.88888888888889,18.11111111111111,20.555555555555557,19.555555555555557,19,18.666666666666668,17.77777777777778,18,18.444444444444446,20.555555555555557,21.555555555555557,18.77777777777778,18.22222222222222,17,16.555555555555557,17.22222222222222,17.555555555555557,19,19.11111111111111,15.196275,13.937371428571428,12.581799999999998,12.25596,10.74615,8.813533333333334,7.210499999999999,4.5416,19.221126525154606,19.221126525154606,19.221126525154606,19.221126525154606,15.203040608121622,15.89160254265641,15.89160254265641,15.89160254265641,12.103839076614253,3.8,3.8,3.8,3.8,3.1275280898876403
