Avg Threads Running,2,2,2.1,2.6,2.8000000000000003,3.1,3.8999999999999995,4.5,4.9,5.6,6.1,6.5,7.800000000000001,7.888888888888889,8.375,8.857142857142858,8.666666666666666,8.8,9.5,9.666666666666666,11,16,51,51,51,51,51,51,51,51,51,51,45,45,45,45,45,45,45,45,45,45,62,63,62.33333333333333,68,74.2,81.33333333333334,89.28571428571429,97.25,105.33333333333333,114,128.9,145.09999999999997,163.9,182.89999999999998,202.60000000000002,221,237.5,246.88888888888889,256.5,265.7142857142857,274.8333333333333,284.6,293.5,299.6666666666667,301.5,302,129,129,103,103,103,103,103,103,103,103,77,77
Peak Threads Connected,2,2,3,7,7,7,10,10,10,10,10,10,16,16,16,16,16,16,16,16,16,16,51,51,51,51,51,51,51,51,51,51,45,45,45,45,45,45,45,45,45,45,62,64,64,85,99,117,137,153,170,192,211,226,249,275,296,301,302,302,302,302,302,302,302,302,302,302,129,129,129,129,129,129,129,129,129,129,77,77
Peak Threads Running,1,1,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,21,21,21,21,21,21,21,21,21,21,26,54,54,78,94,112,133,148,167,188,206,224,246,270,291,299,299,299,299,299,299,299,299,299,299,1,30,30,30,30,30,30,30,30,30,30,1,1
Questions,37.88888888888889,39.66666666666667,37.44444444444444,133.44444444444446,240,365.77777777777777,465.55555555555554,628.2222222222223,760.7777777777778,924.2222222222223,1051.4444444444446,1214.4444444444446,1239.7777777777778,1095.6406499999998,980.515857142857,890.659,738.1686000000001,616.8059000000001,461.92573333333337,345.05519999999996,184.2592,191.69082474226806,231.1219035532995,253.41478114478113,286.59718513853903,332.95291750503014,356.9396231155779,408.072900184464,461.20840181932255,474.69342251950945,422.88888888888886,411.6666666666667,411.2222222222223,418.33333333333337,414,398.55555555555554,432.2222222222223,362.662875,331.0125714285714,297.43816666666663,250.74120000000002,215.3852,169.5096,126.38039999999998,131.382,394.42194570135746,496.93577174459523,407.8,407.8,407.8,525.9471845148316,423.4333584715938,320.9195324283559
Threads Created,0,0,0,0,0,0,0,0.22222222222222224,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.7777777777777779,0.754425,0.7621999999999999,0.7725666666666666,0.5622,0.34665,0.36219999999999997,0.3933,0.4866,2.645670103092784,2.543527918781726,5.7029292929292925,7.000025188916877,8.93661971830986,11.07361809045226,12.692408280385326,14.423756273525722,16.16499442586399,17,18.333333333333336,18.11111111111111,19.555555555555557,20,18.333333333333336,16.77777777777778,14.441849999999999,12.195199999999998,10.2641,8.65788,6.35525,3.501266666666667,0.9177,0.32439999999999997,0,0,0,0,0,0,0,0
Created Tmp Disk Tables,9,9.222222222222223,9,8.88888888888889,8.88888888888889,9,9,9.222222222222223,9,9,8.88888888888889,9.11111111111111,9,7.7598,6.8598,5.9597999999999995,4.947360000000001,4.27535,3.3805333333333336,2.3598,1.2975999999999999,2.164639175257732,2.8826649746192894,3.948181818181818,4.711555415617129,5.48963782696177,6.521130653266331,7.3041217462594785,8.443174404015057,8.918617614269788,8.777777777777779,9,9,8.88888888888889,9.222222222222223,9.11111111111111,9.222222222222223,7.7598,6.968685714285714,6.180533333333333,5.17224,4.1598,3.501266666666667,2.3598,1.4598,3.675339366515837,4.630593262946204,3.8,3.8,3.8,4.900930115635998,3.945676219205631,2.990422322775264
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,0.22222222222222224,2.555555555555556,3,4.777777777777778,9.666666666666668,12.11111111111111,14.11111111111111,15.88888888888889,20.333333333333336,24.22222222222222,21.231675,21.014942857142856,19.5349,14.954520000000002,12.82605,11.2282,10.0947,6.001399999999999,4.810309278350516,6.613172588832486,8.188821548821547,9.692342569269522,13.915593561368208,14.026582914572865,17.003037507686,20.873403387703895,22.185061315496096,21.666666666666668,21.555555555555557,21,21.88888888888889,19.77777777777778,20.333333333333336,17.22222222222222,12.825225,10.670799999999998,9.050066666666666,7.196160000000001,6.0085999999999995,3.3805333333333336,1.311,0,7.350678733031674,9.261186525892407,7.6,7.6,7.6,9.801860231271997,7.891352438411262,5.980844645550528
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.77777777777778,30.22222222222222,28.444444444444446,27.666666666666668,29.111111111111114,29.77777777777778,29.888888888888893,30,29.666666666666668,28.888888888888893,28,30.333333333333336,29.22222222222222,24.5727,21.777142857142856,18.76233333333333,15.516720000000001,13.28825,10.986733333333333,8.1282,2.9196,7.696494845360826,9.326269035532995,11.552087542087541,15.076977329974813,16.979577464788733,20.916834170854273,23.229501947120312,27.44031681304894,28.42809364548495,27.888888888888893,28.666666666666668,29.444444444444446,29.333333333333336,30.666666666666668,29.111111111111114,30.22222222222222,25.003800000000002,22.974885714285712,20.1971,17.20332,14.097100000000001,10.866,7.472700000000001,5.514799999999999,11.799773755656108,14.866641528406234,12.2,12.2,12.2,15.73456510809452,12.667697335344396,9.600829562594267
Sort Rows,49,54.44444444444444,49,43.55555555555556,43.55555555555556,54.44444444444444,49,54.44444444444444,49,49,43.55555555555556,54.44444444444444,49,42.2478,32.0124,32.447799999999994,22.038240000000002,22.6478,17.7478,12.847800000000001,0,12.02577319587629,16.95685279187817,21.934343434343432,26.923173803526453,25.533199195171026,30.76005025125628,35.921910227505634,46.90652446675033,50.16722408026756,44.44444444444444,44.44444444444444,50,44.44444444444444,55.55555555555556,55.55555555555556,55.55555555555556,43.11,38.11,38.62833333333333,33.732,23.11,24.14666666666667,13.11,8.11,29.015837104072396,36.557315233785815,30,30,30,38.691553544494724,31.1500754147813,23.608597285067873
