Avg Threads Running,1,1,1.2,1.3,1.4,2,2.4,2.6999999999999997,3.2,3.5,3.9,4.3,4.6000000000000005,5,5.1,4.800000000000001,4.7,4.6000000000000005,4.3,4.599999999999999,4.8999999999999995,4.7,4.3999999999999995,4,3.8999999999999995,4.2,4.3999999999999995,4.5,4.6000000000000005,4.5,4.199999999999999,4.5,4.6000000000000005,4.6000000000000005,4.6000000000000005,4.3999999999999995,4.1,3.9999999999999996,4.1,4.2,4.1,3.8,3.8,4,4.3,4.5,4.600000000000001,4.5,4.3,3.9,3.9999999999999996,3.9999999999999996,3.9,3.8,3.5,3.3,3.6000000000000005,3.6999999999999993,4,4.199999999999999,4.3,4.7,4.7,4.800000000000001,5.300000000000001,5.8,6,6.199999999999999,6.3,6.700000000000001,6.777777777777778,6.749999999999999,7.285714285714286,7.833333333333333,8,7.5,7,8,9,44,45.5,45.5,45.5,45.5,45.5,45.5,45.5,45.5,35,30.5,14,14,14,14,14,14,14,14,10,10,10,10,16,16,16,16,16,16,22,22,22,22,59,59,59
Peak Threads Connected,1,1,3,3,3,7,7,7,7,7,7,7,7,7,7,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,9,9,9,9,44,47,47,47,47,47,47,47,47,47,47,14,14,14,14,14,14,14,14,10,10,10,10,22,22,22,22,22,22,22,22,22,22,59,59,59
Peak Threads Running,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,23,27,27,27,27,27,27,27,27,27,27,2,2,2,2,2,2,2,2,1,1,1,1,7,7,7,7,7,7,7,7,7,7,34,34,34
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.107775,0.10888571428571428,0.11036666666666665,0.11244000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0.22259321090706732,0.24943876278373658,0,0,0,0,0,0
table_open_cache_hits,277.11111111111114,278,360.22222222222223,506.7777777777778,610.8888888888889,743.6666666666667,948.5555555555557,1135.2222222222222,1340,1494.4444444444446,1615.6666666666667,1702.4444444444446,1690.4444444444446,1779.2222222222222,1835.1111111111113,1745,1714,1685.5555555555554,1693.4444444444446,1764.6666666666667,1753.5555555555554,1800.7777777777778,1763.8888888888891,1716,1728.2222222222222,1691,1665.2222222222222,1710.7777777777778,1642.2222222222222,1630.5555555555557,1623.8888888888891,1657.7777777777778,1744.1111111111113,1751.2222222222222,1777.8888888888891,1763,1687.5555555555554,1679.5555555555554,1718.1111111111113,1705.2222222222222,1664.6666666666667,1574.4444444444446,1612.3333333333335,1651.2222222222222,1650.6666666666667,1677.5555555555554,1741.1111111111113,1700.2222222222222,1712.2222222222222,1672.5555555555554,1664.1111111111113,1643.7777777777778,1577.5555555555557,1585.6666666666667,1573.5555555555557,1524.2222222222222,1537.2222222222222,1505.5555555555557,1637.6666666666667,1598.111111111111,1560.111111111111,1601.3333333333335,1603.8888888888891,1650.4444444444446,1820.8888888888891,1959.4444444444446,2060.222222222222,2092.777777777778,2259.3333333333335,2444.777777777778,2185.569225,2037.0339428571428,1840.5848999999998,1541.4399600000002,1241.9314,999.7927333333333,728.1294,483.03159999999997,504.2274043433298,418.8,418.8,418.8,418.8,418.8,418.8,418.8,2440.9571508069002,2474.1830880518833,1671.8727784730913,2439.799749687109,2439.799749687109,2439.799749687109,1741.4070713391743,1497.4270963704628
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.107775,0.10888571428571428,0.11036666666666665,0.11244000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0.22259321090706732,0.24943876278373658,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,1,0.888888888888889,1,1,1,1,0.888888888888889,1,1,1,1,1.1111111111111112,1,0.888888888888889,1,1,1.1111111111111112,1,1,1,1,1,1,1,1,0.888888888888889,1,1,1,0.888888888888889,1.1111111111111112,1.1111111111111112,1,1,1,1,0.888888888888889,1,1.1111111111111112,0.888888888888889,1,1,1,1.1111111111111112,0.888888888888889,1.1111111111111112,1.1111111111111112,0.888888888888889,1,1,1.1111111111111112,1.1111111111111112,0.888888888888889,1,0.888888888888889,0.888888888888889,1.1111111111111112,1.1111111111111112,0.888888888888889,1,0.888888888888889,1,0.8622,0.7621999999999999,0.6622,0.44976000000000005,0.34665,0.36219999999999997,0.1311,0.16219999999999998,0,0,0,0,0,0,0,0,0.8903728436282693,0.9977550511349463,0.6861076345431789,1.0012515644555695,1.0012515644555695,1.0012515644555695,0.7146433041301627,0.6145181476846057
Slow Queries,3,3.1111111111111116,3.3333333333333335,3.8888888888888893,4.666666666666667,5.333333333333334,5.777777777777778,6.666666666666667,7.222222222222223,8.222222222222223,8.88888888888889,9.11111111111111,9.333333333333334,9.333333333333334,9.555555555555555,9.555555555555555,9.666666666666668,10.222222222222223,9.777777777777779,10.222222222222223,10.555555555555555,12,13.222222222222223,13.333333333333334,13.666666666666668,13.555555555555557,13.333333333333334,13.777777777777777,14.11111111111111,14,12.88888888888889,11.777777777777779,11.444444444444445,12.11111111111111,12.333333333333334,12.444444444444446,12.222222222222223,11.555555555555555,12.222222222222223,11.88888888888889,12.222222222222223,12.222222222222223,11.444444444444445,11.666666666666668,11.333333333333334,11.444444444444445,11.555555555555555,10.555555555555555,11,11,11.555555555555555,12,11,10.777777777777779,10.333333333333334,10.11111111111111,10.333333333333334,10.222222222222223,9.777777777777779,9.222222222222223,9.222222222222223,9.666666666666668,9.88888888888889,10.555555555555555,11.11111111111111,11.444444444444445,11.11111111111111,11.666666666666668,12.333333333333334,12.444444444444446,10.99305,10.126371428571428,8.718966666666665,7.3086,6.12415,5.191533333333334,3.933,2.433,1.9263702171664943,1.6,1.6,1.6,1.6,1.6,1.6,1.6,14.134668892598773,14.841606385632327,10.806195244055068,15.76971214017522,15.76971214017522,15.76971214017522,11.255632040050063,9.678660826032539
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
