,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
2,1695027275559,1.061,0.0,0,0,COMMIT,37,1695027275557.939
4,1695027372571,1.136,0.0,0,0,COMMIT,43,1695027372569.864
8,1695027444297,1.342,0.0,0,0,COMMIT,40,1695027444295.658
9,1695027591990,1.076,0.0,0,0,COMMIT,42,1695027591988.924
10,1695027630697,1.012,0.0,0,0,COMMIT,48,1695027630695.988
11,1695027726209,1.06,0.0,0,0,COMMIT,58,1695027726207.94
12,1695027758163,1.057,0.0,0,0,COMMIT,60,1695027758161.943
13,1695027783374,1.105,0.0,0,0,COMMIT,53,1695027783372.895
14,1695027865864,1.514,0.0,0,0,COMMIT,51,1695027865862.486
15,1695027894188,1.031,0.0,0,0,COMMIT,54,1695027894186.969
16,1695027998509,1.055,0.0,0,0,COMMIT,63,1695027998507.945
17,1695028023311,1.597,0.0,0,0,COMMIT,71,1695028023309.403
18,1695028129825,2.86,0.087,1,412,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 8\
              AND OL_O_ID < 27454\
              AND OL_O_ID >= 27434\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",76,1695028129822.14
23,1695027403060,1.034,0.0,0,0,COMMIT,80,1695027403058.966
25,1695027429611,1.049,0.0,0,0,COMMIT,84,1695027429609.951
26,1695027440399,1.065,0.0,0,0,COMMIT,89,1695027440397.935
27,1695027760217,1.097,0.0,0,0,COMMIT,103,1695027760215.903
28,1695027841945,2.786,0.073,1,430,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 8\
              AND OL_O_ID < 27704\
              AND OL_O_ID >= 27684\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",109,1695027841942.214
29,1695028077950,3.081,0.069,1,426,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 4\
              AND OL_O_ID < 27748\
              AND OL_O_ID >= 27728\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",117,1695028077946.919
30,1695028110818,1.063,0.0,0,0,COMMIT,113,1695028110816.937
31,1695028203915,1.148,0.0,0,0,COMMIT,116,1695028203913.852
32,1695027289153,1.071,0.0,0,0,COMMIT,125,1695027289151.929
33,1695027320853,1.055,0.0,0,0,COMMIT,127,1695027320851.945
34,1695027367604,1.105,0.0,0,0,COMMIT,126,1695027367602.895
36,1695027373350,1.096,0.0,0,0,COMMIT,120,1695027373348.904
38,1695027388737,1.076,0.0,0,0,COMMIT,121,1695027388735.924
41,1695027459515,1.164,0.0,0,0,COMMIT,128,1695027459513.836
42,1695027578623,1.315,0.0,0,0,COMMIT,133,1695027578621.685
43,1695027595622,1.072,0.0,0,0,COMMIT,139,1695027595620.928
44,1695027797119,1.017,0.0,0,0,COMMIT,147,1695027797117.983
45,1695027992206,1.049,0.0,0,0,COMMIT,150,1695027992204.951
46,1695028064674,1.076,0.0,0,0,COMMIT,156,1695028064672.924
47,1695027246380,1.039,0.0,0,0,COMMIT,166,1695027246378.961
48,1695027361966,1.066,0.0,0,0,COMMIT,171,1695027361964.934
53,1695027418977,1.401,0.0,0,0,COMMIT,174,1695027418975.599
54,1695027479484,1.018,0.0,0,0,COMMIT,169,1695027479482.982
55,1695027520266,1.075,0.0,0,0,COMMIT,167,1695027520264.925
56,1695027555699,1.314,0.0,0,0,COMMIT,180,1695027555697.686
57,1695027589483,1.045,0.0,0,0,COMMIT,181,1695027589481.955
58,1695027629767,1.028,0.0,0,0,COMMIT,182,1695027629765.972
59,1695027717900,1.066,0.0,0,0,COMMIT,185,1695027717898.934
60,1695027893840,1.059,0.0,0,0,ROLLBACK,190,1695027893838.941
61,1695027935552,1.016,0.0,0,0,COMMIT,195,1695027935550.984
62,1695028034210,1.113,0.0,0,0,COMMIT,198,1695028034208.887
63,1695028108105,1.024,0.0,0,0,COMMIT,193,1695028108103.976
64,1695028237872,1.04,0.0,0,0,COMMIT,209,1695028237870.96
65,1695028238569,1.728,0.0,0,0,COMMIT,199,1695028238567.272
66,1695027274973,2.34,0.09,1,396,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 1\
              AND OL_O_ID < 27760\
              AND OL_O_ID >= 27740\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",213,1695027274970.66
67,1695027308699,1.012,0.0,0,0,COMMIT,212,1695027308697.988
73,1695027427562,1.04,0.0,0,0,COMMIT,219,1695027427560.96
74,1695027428173,1.362,0.0,0,0,COMMIT,220,1695027428171.638
75,1695027489861,2.576,0.099,1,412,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 2\
              AND OL_O_ID < 27804\
              AND OL_O_ID >= 27784\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",227,1695027489858.424
76,1695027603785,1.081,0.0,0,0,COMMIT,231,1695027603783.919
77,1695027628480,1.061,0.0,0,0,COMMIT,216,1695027628478.939
78,1695027635730,1.224,0.0,0,0,COMMIT,218,1695027635728.776
79,1695027761740,1.122,0.0,0,0,COMMIT,229,1695027761738.878
80,1695027762550,1.469,0.0,0,0,COMMIT,238,1695027762548.531
81,1695027924897,1.148,0.0,0,0,COMMIT,245,1695027924895.852
82,1695027973506,1.12,0.0,0,0,COMMIT,242,1695027973504.88
83,1695027997664,1.02,0.0,0,0,COMMIT,244,1695027997662.98
84,1695028009207,1.113,0.0,0,0,COMMIT,232,1695028009205.887
85,1695028099785,1.172,0.0,0,0,COMMIT,253,1695028099783.828
86,1695027282430,1.162,0.0,0,0,COMMIT,248,1695027282428.838
91,1695027471248,1.093,0.0,0,0,COMMIT,268,1695027471246.907
92,1695027544566,1.047,0.0,0,0,COMMIT,264,1695027544564.953
93,1695027623685,1.013,0.0,0,0,COMMIT,270,1695027623683.987
94,1695027635914,1.013,0.0,0,0,ROLLBACK,272,1695027635912.987
95,1695027855276,1.08,0.0,0,0,COMMIT,271,1695027855274.92
96,1695027892495,1.076,0.0,0,0,COMMIT,284,1695027892493.924
97,1695028029172,1.137,0.0,0,0,COMMIT,292,1695028029170.863
98,1695028034738,1.034,0.0,0,0,COMMIT,280,1695028034736.966
99,1695028078518,1.11,0.0,0,0,COMMIT,296,1695028078516.89
100,1695028199843,1.073,0.0,0,0,COMMIT,298,1695028199841.927
101,1695027312575,1.843,0.0,0,0,COMMIT,305,1695027312573.157
102,1695027352674,1.024,0.0,0,0,COMMIT,301,1695027352672.976
106,1695027422533,1.334,0.0,0,0,COMMIT,310,1695027422531.666
107,1695027433012,1.299,0.0,0,0,COMMIT,307,1695027433010.701
108,1695027465078,1.003,0.0,0,0,COMMIT,308,1695027465076.997
109,1695027516978,1.036,0.0,0,0,COMMIT,309,1695027516976.964
110,1695027587273,1.211,0.0,0,0,COMMIT,318,1695027587271.789
111,1695027617060,1.071,0.0,0,0,COMMIT,313,1695027617058.929
112,1695027853008,1.043,0.0,0,0,COMMIT,330,1695027853006.957
113,1695027864949,1.013,0.0,0,0,COMMIT,323,1695027864947.987
114,1695027949232,1.065,0.0,0,0,COMMIT,333,1695027949230.935
115,1695027998965,1.018,0.0,0,0,COMMIT,325,1695027998963.982
116,1695027265643,1.173,0.0,0,0,COMMIT,347,1695027265641.827
117,1695027321274,1.991,0.084,1,376,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 1\
              AND OL_O_ID < 27888\
              AND OL_O_ID >= 27868\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",349,1695027321272.009
120,1695027392977,1.082,0.0,0,0,COMMIT,352,1695027392975.918
123,1695027498398,1.157,0.0,0,0,COMMIT,361,1695027498396.843
124,1695027525379,1.707,0.0,0,0,COMMIT,358,1695027525377.293
125,1695027604673,2.063,0.104,1,386,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 9\
              AND OL_O_ID < 27753\
              AND OL_O_ID >= 27733\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",369,1695027604670.937
126,1695027610530,1.045,0.0,0,0,COMMIT,357,1695027610528.955
127,1695027651297,1.404,0.0,0,0,COMMIT,371,1695027651295.596
128,1695027722839,1.074,0.0,0,0,COMMIT,360,1695027722837.926
129,1695027764639,1.207,0.0,0,0,COMMIT,367,1695027764637.793
130,1695027854234,1.02,0.0,0,0,COMMIT,379,1695027854232.98
131,1695027887816,1.105,0.0,0,0,COMMIT,377,1695027887814.895
132,1695027997668,1.069,0.0,0,0,COMMIT,383,1695027997666.931
133,1695028086603,1.044,0.0,0,0,COMMIT,380,1695028086601.956
134,1695028156960,2.911,0.0,0,0,COMMIT,388,1695028156957.089
135,1695027310230,1.028,0.0,0,0,COMMIT,397,1695027310228.972
136,1695027354366,1.06,0.0,0,0,COMMIT,395,1695027354364.94
141,1695027451161,1.038,0.0,0,0,COMMIT,394,1695027451159.962
142,1695027451817,1.472,0.0,0,0,COMMIT,370,1695027451815.528
143,1695027488756,1.06,0.0,0,0,COMMIT,404,1695027488754.94
144,1695027555756,1.026,0.0,0,0,COMMIT,406,1695027555754.974
145,1695027727352,1.288,0.0,0,0,COMMIT,412,1695027727350.712
146,1695027749436,1.101,0.0,0,0,COMMIT,410,1695027749434.899
147,1695027765067,1.203,0.0,0,0,COMMIT,418,1695027765065.797
148,1695027826356,1.054,0.0,0,0,COMMIT,415,1695027826354.946
