Avg Threads Running,1,1,1.4,1.8,2.2,2.7,3.8,4.5,5.300000000000001,5.8,6.5,7.3,7.5,7.777777777777778,7.777777777777778,8,7.428571428571429,7.333333333333333,7,7.25,7,6,5,5,25,19,19,20,20.5,20.5,20.5,20.5,20.5,20.5,19,22,22,30,38,38,38,38,38,38,38,33,33,28,26,26,26,26,23.333333333333336,23.333333333333336,23.333333333333336,21,21,21,18,18,18,18,22,25.5,29.333333333333336,35.75,46.6,58.5,71.71428571428572,86.125,101.44444444444444,115.8,138.1,159.70000000000002,173.33333333333334,194.44444444444446,209.88888888888889,222.22222222222226,230.88888888888889,235.55555555555554,236.11111111111114,234.33333333333334,232.55555555555554,230.77777777777777,214.7,201,191.9,186.2,181.44444444444446,183.22222222222223,185
Peak Threads Connected,1,1,5,5,5,6,12,12,12,12,12,12,12,12,12,12,9,9,9,9,9,7,5,5,25,25,25,25,25,25,25,25,25,25,22,22,22,38,38,38,38,38,38,38,38,38,38,28,28,28,28,28,28,28,28,24,24,24,18,18,18,18,22,29,37,55,90,118,151,187,224,245,245,245,245,245,245,245,245,245,245,245,245,245,245,229,229,229,229,245,245
Peak Threads Running,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,4,4,4,22,22,22,22,22,22,22,22,22,22,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,6,9,20,46,85,112,149,183,219,244,245,245,245,245,245,245,245,245,245,245,245,244,244,218,192,172,172,186,243
Questions,39.111111111111114,38.77777777777778,51,134.44444444444446,253.22222222222223,383.44444444444446,519,657.7777777777778,790.8888888888889,932.5555555555557,1070.111111111111,1211.111111111111,1277.2222222222222,1120.967775,1282.1650399290152,1118.1609281437127,992.5211706575446,869.7848138297871,741.0829346092504,620.0693891102258,484.82241379310346,369.21805555555557,243.58246346555325,201.6,526.6612751677853,617.3252652854977,592.8,592.8,592.8,649.4514906518443,537.1220313289539,443.7312,204,168.01840490797545,1130.8587257617726,1139.462163852408,1139.462163852408,611.1568136272546,725.2850701402806,839.4133266533065,871.1409819639277,1177.2188080605974,1177.2188080605974,1177.2188080605974,1204.0969273045216,859.7854109417937,739.3757182113416,266.0444444444444,380.5798681541582,408.94674742036784,479.19284994964755,515.4865969428802,566.9465505693236,634.4815261044178,683.2946907927746,699.5095853767276,577.8888888888889,454,380.87685,313.44444444444446,269.6666666666667,211,139.44444444444446,85.3143745834259,39.333333333333336,38,40.77777777777778,41.145975,116,161.66666666666669,200.11111111111114,224,212.9057655038759,283,345.55555555555554
Threads Created,0,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.6666666666666667,0.64665,0.6654835847382431,0.3259944396920445,0.33021664766248576,0.3360837765957447,0.3447966507177034,0.35911354581673305,0,0,0,0,0.6148993288590605,1.3884958733367019,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.4607545898601986,1.2081017348829373,1.2906666666666666,1.2,0.9883435582822084,4.2105263157894735,2.5015634771732334,2.5015634771732334,0.8942885771543085,1.0612892451569806,1.2282899131596525,1.2747160988643953,1.0004287551807918,1.0004287551807918,1.0004287551807918,0.4996252810392206,0.35675743192605547,0.3067949038221334,0.48065843621399174,1.864756592292089,4.240062808434276,8.749307653575027,11.74461786001609,15.502444742129939,19.277510040160642,23.218182388359256,24.409273294694607,24.11111111111111,23.11111111111111,20.47725,17.22222222222222,14.222222222222223,10.444444444444445,6.555555555555555,2.4439013552543876,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,1.1111111111111112,5.444444444444445,8.666666666666668,12.444444444444446,12.07364341085271,20.666666666666668,20.666666666666668
Created Tmp Disk Tables,9.11111111111111,9.222222222222223,8.777777777777779,8.777777777777779,9.11111111111111,9,8.777777777777779,9.11111111111111,8.88888888888889,8.777777777777779,9,9.222222222222223,9,7.54425,8.984028393966282,7.823866552609067,6.824477385024705,5.937480053191489,5.171949760765551,4.069953519256307,3.2261273209549066,2.8089285714285714,2.1748434237995826,1.8,3.8431208053691277,4.859735556678457,4.666666666666666,4.666666666666666,4.666666666666666,5.112641064510695,4.22835607209028,3.3557333333333332,2,1.6472392638036808,9.750692520775623,9.130706691682303,9.130706691682303,4.829158316633267,5.730961923847696,6.632765531062124,6.883466933867735,9.146777190224382,9.146777190224382,9.146777190224382,9.24306769922558,6.600012490632025,5.675705720709468,2.1629629629629625,4.577129817444218,5.263526244952894,5.922608257804633,6.765921158487531,7.87425764679616,8.620998278829605,9.498347340692423,10.1426660722247,9.88888888888889,8.11111111111111,6.8976,6.555555555555555,6.666666666666667,6.444444444444445,6.666666666666667,6.665185514330149,6.555555555555555,6.555555555555555,7.555555555555555,8.4402,9.222222222222223,9.11111111111111,9.11111111111111,8.777777777777779,7.546027131782944,7.111111111111112,6.666666666666667
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3296398891966756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0.5555555555555556,1.2222222222222223,3.3333333333333335,4,7.333333333333334,8.666666666666668,11.88888888888889,13.777777777777777,15.88888888888889,17.22222222222222,17.88888888888889,15.30405,19.52085181898847,15.865062731679497,14.749676928924364,11.762932180851063,10.114035087719298,8.259611553784861,6.710344827586207,6.242063492063492,3.624739039665971,3,10.607013422818792,11.385666161360955,10.933333333333334,10.933333333333334,10.933333333333334,11.97818763685363,9.906434226040085,8.647466666666666,2.6,2.141411042944785,16.28808864265928,12.382739212007504,12.382739212007504,8.585170340681362,10.188376753507015,11.791583166332664,12.237274549098194,20.437330284407604,20.437330284407604,20.437330284407604,23.73220084936298,16.945978016487636,14.572757931551337,2.4032921810699586,6.102839756592291,9.211170928667563,11.979821248741189,13.531842316975062,14.272091984818038,19.39724612736661,20.872911440040138,22.180115916183684,21,18.11111111111111,14.6574,12.222222222222223,10.333333333333334,9.222222222222223,4.111111111111112,2.332814930015552,0,0,0,0,1.3333333333333335,1.5555555555555558,3.2222222222222223,4.222222222222222,4.09641472868217,5,7.333333333333334
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.555555555555554,29.666666666666668,28.555555555555554,27.333333333333336,29.333333333333336,28.888888888888893,27.888888888888893,30,27.77777777777778,27.555555555555554,28.77777777777778,29.111111111111114,29.333333333333336,24.5727,29.2812777284827,25.427566295979467,21.684226529836565,19.716914893617023,17.009968102073366,13.047792164674636,10.581697612732095,8.894940476190476,5.799582463465553,4.8,11.221912751677854,14.99575543203638,14.4,14.4,14.4,15.776149570490144,13.047498736735722,10.8416,7,5.765337423312883,33.68421052631579,28.767979987492186,28.767979987492186,17.70691382765531,21.013527054108216,24.32014028056112,25.239378757515027,31.1562098042018,31.1562098042018,31.1562098042018,29.727704221833626,21.2270671996003,18.254296777416936,7.690534979423868,13.222819472616631,15.79057873485868,19.652291037260827,21.063716814159292,24.48401987050681,28.018244406196214,30.019468138484694,32.43423985733393,30.888888888888893,27.77777777777778,23.7105,23.666666666666668,24.555555555555557,24.22222222222222,24.333333333333336,25.21661852921573,24.333333333333336,24,26.333333333333336,26.844524999999997,29.666666666666668,29.555555555555554,29.444444444444446,28.111111111111114,24.03948643410852,24.11111111111111,25.888888888888893
Sort Rows,62,68.88888888888889,55.11111111111111,55.11111111111111,68.88888888888889,62,55.11111111111111,68.88888888888889,55.11111111111111,55.11111111111111,62,68.88888888888889,62,46.77435,61.88997338065661,53.89774736241802,40.94686431014823,41.67438829787234,35.628987240829346,22.26503984063745,16.001591511936336,19.350396825396825,14.982254697286015,12.4,19.061879194630873,34.43469765875021,33.06666666666666,33.06666666666666,33.06666666666666,36.22671382853292,29.960923025096843,24.0064,24.8,20.425766871165642,54.9584487534626,62.038774233896184,62.038774233896184,33.26753507014028,39.47995991983968,45.692384769539075,47.4194388777555,70.88752322423896,70.88752322423896,70.88752322423896,77.44191856107919,55.29740194853859,47.55321009243068,14.900411522633743,32.03990872210953,37.137101839389864,34.189602215508565,40.72318584070796,55.24283880330431,61.544348823866905,60.2734633718013,71.77886758805172,64.66666666666667,57.777777777777786,49.037625,65,65,65,65,72.20617640524327,65,65,72.22222222222223,60.95700000000001,72.22222222222223,72.22222222222223,65,57.777777777777786,49.04917635658914,50.55555555555556,57.777777777777786
