,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
3,1698758465153,1.287,0.0,0,0,COMMIT,141002,1698758465151.713
4,1698758482143,1.052,0.0,0,0,COMMIT,141003,1698758482141.948
5,1698757516235,1.122,0.0,0,0,COMMIT,141004,1698757516233.878
6,1698757626702,1.681,0.0,0,0,COMMIT,141008,1698757626700.319
8,1698757639411,1.029,0.0,0,0,COMMIT,141009,1698757639409.971
10,1698757651016,1.24,0.0,0,0,COMMIT,141010,1698757651014.76
13,1698757771861,1.402,0.0,0,0,COMMIT,141007,1698757771859.598
14,1698757778360,1.213,0.0,0,0,ROLLBACK,141012,1698757778358.787
15,1698757779211,1.202,0.0,0,0,COMMIT,141006,1698757779209.798
16,1698757811621,1.003,0.0,0,0,COMMIT,141015,1698757811619.997
17,1698757844808,1.241,0.0,0,0,COMMIT,141017,1698757844806.759
18,1698757913917,1.33,0.0,0,0,COMMIT,141013,1698757913915.67
19,1698757914600,1.218,0.094,1,420,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 5\
              AND OL_O_ID < 44610\
              AND OL_O_ID >= 44590\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",141020,1698757914598.782
20,1698757944948,1.043,0.0,0,0,COMMIT,141016,1698757944946.957
21,1698757973506,1.026,0.0,0,0,COMMIT,141022,1698757973504.974
22,1698757992724,1.067,0.0,0,0,COMMIT,141023,1698757992722.933
23,1698758032990,1.136,0.0,0,0,COMMIT,141019,1698758032988.864
24,1698758055755,1.006,0.0,0,0,COMMIT,141021,1698758055753.994
25,1698758191037,1.159,0.0,0,0,COMMIT,141030,1698758191035.841
26,1698758237417,1.153,0.0,0,0,COMMIT,141024,1698758237415.847
27,1698758248564,1.271,0.0,0,0,COMMIT,141032,1698758248562.729
28,1698758351148,1.097,0.0,0,0,COMMIT,141035,1698758351146.903
29,1698758396183,1.304,0.0,0,0,COMMIT,141034,1698758396181.696
30,1698758437316,1.134,0.0,0,0,COMMIT,141039,1698758437314.866
31,1698758466599,1.035,0.0,0,0,COMMIT,141036,1698758466597.965
32,1698757552833,1.022,0.0,0,0,COMMIT,141037,1698757552831.978
33,1698757597344,1.089,0.0,0,0,COMMIT,141044,1698757597342.911
39,1698757745760,1.34,0.09,1,384,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 4\
              AND OL_O_ID < 44527\
              AND OL_O_ID >= 44507\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",141051,1698757745758.66
40,1698757815256,1.167,0.0,0,0,COMMIT,141046,1698757815254.833
41,1698757841265,1.004,0.0,0,0,COMMIT,141053,1698757841263.996
42,1698757880271,1.142,0.0,0,0,COMMIT,141054,1698757880269.858
43,1698758022310,1.228,0.0,0,0,COMMIT,141052,1698758022308.772
44,1698758022999,1.297,0.0,0,0,COMMIT,141056,1698758022997.703
45,1698758111792,1.456,0.082,1,396,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 1\
              AND OL_O_ID < 44657\
              AND OL_O_ID >= 44637\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",141063,1698758111790.544
46,1698758173891,1.102,0.0,0,0,COMMIT,141064,1698758173889.898
