Avg Threads Running,1,1,1.2,2,2.4,2.6999999999999997,3.1,3.4000000000000004,3.9,4.7,4.8999999999999995,5.5,5.7,5.3999999999999995,5.8999999999999995,6.111111111111112,6.249999999999999,7.125,7.285714285714286,7,7.800000000000001,8,16.25,18.75,21.666666666666668,21.666666666666668,21.25,24.666666666666668,24.666666666666668,24.666666666666668,21.75,21.75,16.333333333333332,16.5,16.5,16.5,13,13,13,13,20,13.5,10.333333333333332,10.75,10.2,10.2,10.2,10.2,10.2,10.2,7.75,14.5,18,25.666666666666664,34.5,34.5,34.5,34.5,34.5,34.5,34.5,35,34.5,27.5,29,40.75,56.4,72.66666666666666,88.85714285714285,105.375,121.77777777777777,139.1,165.79999999999998,193.9,220.8,241.7,257.8,269.79999999999995,279.2,286.5,290.22222222222223,289.625,288,285.6666666666667,282.6,282,282.6666666666667,287,294
Peak Threads Connected,1,1,3,9,9,9,9,9,9,9,9,9,9,9,10,10,10,11,11,11,11,11,38,38,38,38,38,38,38,38,38,38,20,20,20,20,13,13,13,13,20,20,20,20,20,20,20,20,20,20,12,34,34,35,35,35,35,35,35,35,35,35,35,34,34,76,119,154,186,221,253,295,301,302,302,302,302,302,302,302,302,302,302,301,294,294,294,294,294
Peak Threads Running,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,18,18,18,18,18,18,18,18,18,7,3,3,3,2,2,2,2,11,11,11,11,11,11,11,11,11,11,3,22,22,22,22,22,22,22,22,22,22,19,19,16,28,74,114,151,183,217,250,292,300,300,300,300,300,300,300,300,300,300,300,300,283,277,276,276,221
Questions,39.111111111111114,37.111111111111114,41,158.77777777777777,257.11111111111114,374,503.88888888888886,648.7777777777778,779,900.2222222222223,1041,1168.7777777777778,1209.6666666666667,1234.888888888889,1239.888888888889,1072.900125,938.2681999999999,1227.7315585135884,1089.8762102308172,964.5321739130435,847.9672568578553,706.9738517779994,1168.4782608695652,1159,1131.4954051796155,1131.4954051796155,1146.6992665036673,786.3744370778084,687.15,817.6632286715036,1153.8942367795976,1153.8942367795976,1168.2109764789736,1161.6691654172914,829.1994502748627,713.0325337331335,225.64820512820515,313.49303797468355,451.69394957983195,566.8848679245283,526.5,526.5,526.5,526.5,489.4264528301886,395.03946666666667,1165.816892041676,1156.569434056345,1165.74402125775,573.8882089552238,474.6,474.6,474.6,609.07,491.0102985074627,372.9505970149254,1183.0108961529909,282.1688911704312,318.6190476190476,351.73120376597177,376.59291645697033,417.93195818254924,446.8462448387457,488.9874308656643,529.1979229370454,558.5023400936036,441.33333333333337,368.8888888888889,315.33333333333337,286.22222222222223,269.44444444444446,269.44444444444446,255.55555555555557,338.44444444444446,274.502925,262.6323428571428,260.35496666666666,260.2986,252.47674999999998,224.564,196.91219999999998,190.58499999999998
Threads Created,0,0,0,0,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.323325,0.3266571428571428,0.8874098724348307,0.5492773965481389,0.558695652173913,0.5726413133832087,0.5954968428049185,3.1055900621118013,3.1111111111111116,3.842940685045948,3.842940685045948,3.778617470549011,1.8882599449587194,1.65,1.9633912934701023,2.5003125390673837,2.5003125390673837,2.851033499643621,2.248875562218891,1.6052473763118442,1.380359820089955,0,0,0.14617927170868347,0.2691761006289308,0.25,0.25,0.25,0.25,0.23239622641509433,0.24146666666666666,4.766127244513411,5.2356020942408374,6.532329495128432,4.353134328358209,3.6,3.6,3.6,4.62,3.724477611940299,2.8289552238805973,5.7816321992439415,0.48028747433264884,1.6947821681864235,7.894216543375924,13.05558002013085,16.850036188178528,20.176978015846444,23.946495145233314,27.087241346877352,30.421216848673943,30.888888888888893,30.111111111111114,25.22222222222222,20.444444444444446,18,16.666666666666668,15.222222222222223,13.555555555555557,8.622,7.948657142857142,7.9464,8.09568,8.3196,7.123266666666668,5.1129,2.5951999999999997
Created Tmp Disk Tables,9,8.88888888888889,8.88888888888889,8.777777777777779,8.88888888888889,9,8.88888888888889,8.88888888888889,9.222222222222223,8.777777777777779,9.222222222222223,9,9.11111111111111,9.11111111111111,8.88888888888889,7.8675749999999995,6.968685714285714,8.763172490293954,7.909594510293201,6.8160869565217395,6.069997921862012,5.240372216683284,8.984028393966282,8.88888888888889,9.022556390977444,9.022556390977444,9.22427206045788,6.3514198148611465,5.55,6.604134350763071,9.001125140642582,9.001125140642582,9.123307198859587,8.745627186406796,6.242628685657172,5.368065967016491,1.6803589743589746,2.7112911392405064,3.8006610644257703,4.7105817610062894,4.375,4.375,4.375,4.375,4.066933962264151,3.3805333333333336,8.978053646641543,8.850660683121415,8.857395925597874,4.353134328358209,3.6,3.6,3.6,4.62,3.724477611940299,2.8289552238805973,9.006004002668446,2.4014373716632442,3.050607902735562,3.947108271687962,4.84536990437846,5.744330518697225,6.643639102778707,7.66287844647466,8.677298093804866,9.248941386226877,8.88888888888889,9.11111111111111,9.222222222222223,9,9.11111111111111,9.222222222222223,8.88888888888889,8.88888888888889,7.652025,6.968685714285714,5.9597999999999995,4.947360000000001,4.27535,3.2598,2.2287,1.6219999999999999
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,2.666666666666667,3.3333333333333335,4.555555555555555,5.888888888888889,7.111111111111112,8.666666666666668,10.777777777777779,13.333333333333334,15.222222222222223,13.555555555555557,15.11111111111111,16.666666666666668,14.87295,13.828485714285714,16.195230171935663,13.951645872322729,11.620869565217392,9.96395885286783,9.28975074775673,18.300798580301688,16.77777777777778,19.71595655806182,19.71595655806182,18.226272505001113,9.784619714786091,8.55,10.173936702526895,19.127390923865484,19.127390923865484,20.242337847469706,23.9880059970015,17.12263868065967,14.723838080959519,2.640564102564103,4.236392405063291,6.72424649859944,9.017399371069184,8.375,8.375,8.375,8.375,7.78527358490566,6.761066666666667,15.739303923741966,15.083520319122414,15.721877767936226,10.15731343283582,8.4,8.4,8.4,10.780000000000001,8.690447761194031,6.60089552238806,24.79430731598844,6.724024640657083,8.64338905775076,7.748027348128223,7.402648465022648,7.2761519903498195,7.135760517799352,7.423413495022326,7.621951028342112,7.243146868731891,4.111111111111112,1.5555555555555558,1.3333333333333335,1.2222222222222223,1.2222222222222223,1.4444444444444444,1,4.222222222222222,4.09545,4.137657142857142,4.193933333333333,4.2727200000000005,4.27535,4.225666666666667,4.1952,5.1903999999999995
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,30.22222222222222,28.333333333333336,27.888888888888893,28.333333333333336,28.555555555555554,29.333333333333336,29.333333333333336,29.111111111111114,30.666666666666668,27.333333333333336,29.77777777777778,29.444444444444446,28.77777777777778,30.22222222222222,28,24.249375,21.994914285714284,27.398779811425403,25.486471199833645,21.78913043478261,19.126219866999172,17.03120970422067,27.950310559006216,29,29.072681704260653,29.072681704260653,30.451211380306734,21.972479359519642,19.2,22.846735051288466,29.503687960995126,29.503687960995126,29.650748396293658,26.98650674662669,19.26296851574213,16.56431784107946,3.3607179487179493,7.1171392405063285,11.255803921568628,14.93927358490566,13.875,13.875,13.875,13.875,12.897990566037734,11.711133333333333,28.81844380403458,28.047868362004486,28.343666961913197,15.719651741293532,13,13,13,16.683333333333334,13.44950248756219,10.215671641791046,28.35223482321548,8.64517453798768,9.660258358662613,12.572270791302397,15.612858580775036,18.38185765983112,21.407281553398057,25.024087426768812,28.25984919739152,30.086917762424783,28.77777777777778,29.555555555555554,30.22222222222222,29,29.77777777777778,31.111111111111114,28.666666666666668,28.22222222222222,24.249375,21.777142857142856,18.983066666666666,15.40428,13.634899999999998,10.020866666666667,5.3751,4.5416
Sort Rows,54,48,48,48,48,54,48,48,60,48,60,54,60,54,48,46.5588,41.1588,47.920133111480865,47.4575670617592,36.203478260869566,37.10715710723192,25.725463609172483,59.89352262644188,54,54.13533834586466,54.13533834586466,60.013336296954876,37.0785589191894,32.4,38.553865399049286,54.00675084385549,54.00675084385549,61.58232359230222,53.97301349325338,38.52593703148426,33.12863568215892,0,9.150607594936709,15.787361344537818,29.07101886792453,27,27,27,27,25.09879245283019,26.0784,53.86832187984926,53.851907255048616,47.829937998228516,26.118805970149253,21.6,21.6,21.6,27.720000000000006,22.346865671641794,16.973731343283582,54.03602401601067,25.93552361396304,18.303647416413373,23.828838825375477,29.341406643180676,34.8489384800965,40.35395603169289,52.442824368060954,57.80956703034864,61.06529975484733,48.88888888888889,55,61.11111111111111,55,55,61.11111111111111,48.88888888888889,48.88888888888889,41.493375,41.921,36.421,24.736800000000002,25.421,19.921,7.210499999999999,8.921
