,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
5,1698827394209,1.397,0.0,0,0,COMMIT,396384,1698827394207.603
6,1698827421599,1.11,0.0,0,0,COMMIT,396385,1698827421597.89
7,1698827531745,2.133,0.097,1,440,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 8\
              AND OL_O_ID < 46254\
              AND OL_O_ID >= 46234\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",396391,1698827531742.867
8,1698827552401,1.123,0.0,0,0,COMMIT,396392,1698827552399.877
9,1698827600461,1.081,0.0,0,0,COMMIT,396388,1698827600459.919
10,1698827628375,1.097,0.0,0,0,COMMIT,396395,1698827628373.903
11,1698827887942,1.209,0.0,0,0,COMMIT,396399,1698827887940.791
12,1698827891555,1.013,0.0,0,0,COMMIT,396398,1698827891553.987
13,1698827907323,1.003,0.0,0,0,COMMIT,396402,1698827907321.997
14,1698828023969,1.063,0.0,0,0,COMMIT,396410,1698828023967.937
15,1698828049327,1.256,0.0,0,0,COMMIT,396411,1698828049325.744
16,1698827120337,1.107,0.0,0,0,COMMIT,396413,1698827120335.893
20,1698827236314,1.116,0.0,0,0,COMMIT,396401,1698827236312.884
22,1698827250010,1.159,0.0,0,0,COMMIT,396418,1698827250008.841
24,1698827270994,1.257,0.0,0,0,COMMIT,396403,1698827270992.743
25,1698827274660,1.072,0.0,0,0,COMMIT,396419,1698827274658.928
26,1698827280900,2.131,0.089,1,388,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 5\
              AND OL_O_ID < 46073\
              AND OL_O_ID >= 46053\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",396422,1698827280897.869
27,1698827310562,1.156,0.0,0,0,COMMIT,396415,1698827310560.844
28,1698827375921,1.05,0.0,0,0,COMMIT,396424,1698827375919.95
29,1698827424071,1.1,0.0,0,0,COMMIT,396412,1698827424069.9
30,1698827569406,1.151,0.0,0,0,COMMIT,396432,1698827569404.849
31,1698827570033,1.3,0.0,0,0,COMMIT,396431,1698827570031.7
32,1698827615945,1.128,0.0,0,0,COMMIT,396434,1698827615943.872
33,1698827638568,1.284,0.0,0,0,COMMIT,396428,1698827638566.716
34,1698827640950,1.129,0.0,0,0,COMMIT,396436,1698827640948.871
35,1698827676659,1.004,0.0,0,0,COMMIT,396439,1698827676657.996
36,1698827736687,1.649,0.0,0,0,COMMIT,396433,1698827736685.351
37,1698827865581,1.044,0.0,0,0,COMMIT,396438,1698827865579.956
38,1698827920420,1.047,0.0,0,0,COMMIT,396446,1698827920418.953
39,1698828074592,1.017,0.0,0,0,COMMIT,396453,1698828074590.983
40,1698827088294,2.744,0.125,1,468,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 1\
              AND OL_O_ID < 46172\
              AND OL_O_ID >= 46152\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",396455,1698827088291.256
41,1698827174409,1.51,0.086,1,374,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 5\
              AND OL_O_ID < 46134\
              AND OL_O_ID >= 46114\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",396459,1698827174407.49
42,1698827181906,1.023,0.0,0,0,COMMIT,396452,1698827181904.977
44,1698827218752,1.916,0.0,0,0,ROLLBACK,396447,1698827218750.084
49,1698827267288,1.238,0.0,0,0,COMMIT,396456,1698827267286.762
50,1698827271952,1.532,0.089,19,19,"SELECT C_ID, C_FIRST, C_MIDDLE, C_LAST, C_STREET_1, C_STREET_2, C_CITY, C_STATE, C_ZIP, C_PHONE, C_SINCE, C_CREDIT, C_CREDIT_LIM, C_DISCOUNT, C_BALANCE, C_YTD_PAYMENT, C_PAYMENT_CNT, C_DATA FROM customer WHERE C_W_ID = 3 AND C_D_ID = 4 AND C_LAST = 'ABLECALLYOUGHT' ORDER BY C_FIRST",396464,1698827271950.468
51,1698827493844,1.109,0.0,0,0,COMMIT,396474,1698827493842.891
52,1698827598880,1.072,0.0,0,0,COMMIT,396470,1698827598878.928
53,1698827655859,1.018,0.0,0,0,COMMIT,396476,1698827655857.982
54,1698827656673,1.328,0.0,0,0,COMMIT,396482,1698827656671.672
55,1698827691525,1.003,0.0,0,0,COMMIT,396484,1698827691523.997
56,1698827714650,1.037,0.0,0,0,COMMIT,396473,1698827714648.963
57,1698827856230,1.01,0.0,0,0,COMMIT,396491,1698827856228.99
58,1698828056632,1.12,0.0,0,0,COMMIT,396501,1698828056630.88
59,1698827123610,1.017,0.0,0,0,COMMIT,396504,1698827123608.983
60,1698827204117,1.169,0.0,0,0,COMMIT,396493,1698827204115.831
61,1698827204751,1.117,0.0,0,0,COMMIT,396497,1698827204749.883
66,1698827253067,1.019,0.0,0,0,COMMIT,396506,1698827253065.981
68,1698827560800,1.683,0.086,1,382,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 6\
              AND OL_O_ID < 46038\
              AND OL_O_ID >= 46018\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",396525,1698827560798.317
69,1698827571532,1.139,0.0,0,0,COMMIT,396512,1698827571530.861
70,1698827709517,1.879,0.098,1,418,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 5\
              AND OL_O_ID < 45956\
              AND OL_O_ID >= 45936\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",396533,1698827709515.121
71,1698827737940,1.345,0.084,1,358,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 3\
              AND OL_O_ID < 46027\
              AND OL_O_ID >= 46007\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",396535,1698827737938.655
72,1698827759824,1.558,0.0,0,0,COMMIT,396522,1698827759822.442
73,1698827884935,1.252,0.0,0,0,COMMIT,396530,1698827884933.748
74,1698828043232,1.16,0.0,0,0,COMMIT,396547,1698828043230.84
75,1698827115556,1.007,0.118,1,460,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 1\
              AND OL_O_ID < 46173\
              AND OL_O_ID >= 46153\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",396553,1698827115554.993
76,1698827118868,1.078,0.0,0,0,COMMIT,396550,1698827118866.922
77,1698827171084,1.13,0.0,0,0,COMMIT,396555,1698827171082.87
83,1698827306189,1.302,0.0,0,0,COMMIT,396549,1698827306187.698
84,1698827323389,1.748,0.071,1,454,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 2\
              AND OL_O_ID < 46022\
              AND OL_O_ID >= 46002\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",396562,1698827323387.252
85,1698827344226,1.132,0.08,1,364,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 1\
              AND OL_O_ID < 46201\
              AND OL_O_ID >= 46181\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",396563,1698827344224.868
86,1698827348857,1.036,0.0,0,0,COMMIT,396556,1698827348855.964
87,1698827398800,1.081,0.0,0,0,COMMIT,396565,1698827398798.919
88,1698827487143,1.122,0.0,0,0,COMMIT,396560,1698827487141.878
89,1698827569710,1.6,0.073,1,392,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 4\
              AND OL_O_ID < 46064\
              AND OL_O_ID >= 46044\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",396572,1698827569708.4
90,1698827645009,1.005,0.0,0,0,COMMIT,396567,1698827645007.995
91,1698827755461,1.288,0.098,1,362,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 6\
              AND OL_O_ID < 46123\
              AND OL_O_ID >= 46103\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",396581,1698827755459.712
92,1698827783738,1.056,0.0,0,0,COMMIT,396583,1698827783736.944
93,1698827952914,1.403,0.098,1,442,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 4\
              AND OL_O_ID < 45941\
              AND OL_O_ID >= 45921\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",396590,1698827952912.597
94,1698828006798,1.07,0.0,0,0,COMMIT,396592,1698828006796.93
95,1698827198293,1.075,0.0,0,0,COMMIT,396599,1698827198291.925
101,1698827417369,1.07,0.0,0,0,COMMIT,396606,1698827417367.93
102,1698827520628,1.386,0.0,0,0,COMMIT,396608,1698827520626.614
103,1698827548401,1.042,0.0,0,0,COMMIT,396614,1698827548399.958
104,1698827618217,1.168,0.085,1,412,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 4\
              AND OL_O_ID < 46334\
              AND OL_O_ID >= 46314\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",396619,1698827618215.832
105,1698827623768,1.034,0.0,0,0,COMMIT,396618,1698827623766.966
106,1698827998045,1.045,0.0,0,0,COMMIT,396629,1698827998043.955
107,1698828010620,5.753,0.0,0,0,COMMIT,396625,1698828010614.247
113,1698827273662,1.045,0.0,0,0,COMMIT,396645,1698827273660.955
114,1698827488798,1.295,0.085,1,456,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 10\
              AND OL_O_ID < 45854\
              AND OL_O_ID >= 45834\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",396656,1698827488796.705
115,1698827672909,1.01,0.0,0,0,COMMIT,396655,1698827672907.99
116,1698827839609,1.037,0.0,0,0,COMMIT,396671,1698827839607.963
