,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
5,1695112075360,1.398,0.0,0,0,COMMIT,302223,1695112075358.602
7,1695111283669,1.146,0.0,0,0,COMMIT,302225,1695111283667.854
10,1695111312671,1.037,0.0,0,0,COMMIT,302232,1695111312669.963
13,1695111376509,1.028,0.0,0,0,COMMIT,302226,1695111376507.972
14,1695111393677,1.103,0.0,0,0,COMMIT,302222,1695111393675.897
15,1695111419387,1.699,0.092,1,424,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 6\
              AND OL_O_ID < 30828\
              AND OL_O_ID >= 30808\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",302238,1695111419385.301
16,1695111493752,1.012,0.0,0,0,COMMIT,302239,1695111493750.988
17,1695111534571,1.013,0.0,0,0,COMMIT,302240,1695111534569.987
18,1695111616608,1.005,0.0,0,0,COMMIT,302230,1695111616606.995
19,1695111685760,1.187,0.0,0,0,COMMIT,302241,1695111685758.813
20,1695111897570,1.746,0.0,0,0,COMMIT,302248,1695111897568.254
21,1695111915298,1.082,0.0,0,0,COMMIT,302251,1695111915296.918
22,1695112107760,1.057,0.0,0,0,COMMIT,302263,1695112107758.943
23,1695111172727,1.013,0.0,0,0,COMMIT,302267,1695111172725.987
24,1695111173585,1.752,0.0,0,0,COMMIT,302260,1695111173583.248
25,1695111203337,1.087,0.0,0,0,COMMIT,302262,1695111203335.913
26,1695111278364,1.064,0.0,0,0,COMMIT,302265,1695111278362.936
31,1695111303262,1.178,0.0,0,0,COMMIT,302268,1695111303260.822
34,1695111353833,1.12,0.0,0,0,COMMIT,302274,1695111353831.88
35,1695111385959,1.098,0.0,0,0,COMMIT,302276,1695111385957.902
36,1695111593135,1.011,0.0,0,0,COMMIT,302285,1695111593133.989
37,1695111641463,1.056,0.0,0,0,COMMIT,302288,1695111641461.944
38,1695111775546,1.375,0.0,0,0,COMMIT,302284,1695111775544.625
39,1695111822165,1.009,0.0,0,0,COMMIT,302293,1695111822163.991
40,1695112017667,1.05,0.0,0,0,COMMIT,302292,1695112017665.95
41,1695112029854,1.013,0.0,0,0,COMMIT,302305,1695112029852.987
42,1695112077179,1.03,0.0,0,0,COMMIT,302302,1695112077177.97
43,1695112126970,1.058,0.0,0,0,COMMIT,302310,1695112126968.942
44,1695111189945,1.005,0.0,0,0,COMMIT,302315,1695111189943.995
45,1695111273273,1.447,0.0,0,0,COMMIT,302311,1695111273271.553
50,1695111316820,1.013,0.0,0,0,COMMIT,302319,1695111316818.987
52,1695111397430,1.408,0.0,0,0,COMMIT,302324,1695111397428.592
53,1695111408750,1.204,0.0,0,0,COMMIT,302317,1695111408748.796
54,1695111426391,1.068,0.0,0,0,COMMIT,302325,1695111426389.932
55,1695111478857,1.083,0.0,0,0,COMMIT,302327,1695111478855.917
56,1695111593052,1.334,0.0,0,0,COMMIT,302322,1695111593050.666
57,1695111883168,1.198,0.0,0,0,COMMIT,302336,1695111883166.802
58,1695111892797,1.045,0.0,0,0,COMMIT,302339,1695111892795.955
59,1695111893599,1.044,0.0,0,0,COMMIT,302335,1695111893597.956
60,1695111893663,1.288,0.0,0,0,COMMIT,302338,1695111893661.712
61,1695111987328,1.203,0.0,0,0,COMMIT,302346,1695111987326.797
62,1695112005358,1.083,0.0,0,0,COMMIT,302348,1695112005356.917
63,1695112030730,1.072,0.0,0,0,COMMIT,302340,1695112030728.928
64,1695112036514,1.003,0.0,0,0,COMMIT,302349,1695112036512.997
65,1695112058733,1.135,0.0,0,0,COMMIT,302342,1695112058731.865
