,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
2,1698654159856,2.2,0.089,1,366,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 8\
              AND OL_O_ID < 42149\
              AND OL_O_ID >= 42129\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",120514,1698654159853.8
3,1698654166405,1.239,0.0,0,0,COMMIT,120513,1698654166403.761
4,1698654261657,1.293,0.0,0,0,COMMIT,120511,1698654261655.707
5,1698654351121,1.229,0.0,0,0,COMMIT,120521,1698654351119.771
6,1698654441747,1.444,0.0,0,0,COMMIT,120525,1698654441745.556
7,1698654519480,1.099,0.0,0,0,COMMIT,120530,1698654519478.901
8,1698654592625,1.109,0.0,0,0,COMMIT,120533,1698654592623.891
9,1698653741650,1.471,0.0,0,0,COMMIT,120538,1698653741648.529
13,1698653793754,1.03,0.0,0,0,COMMIT,120541,1698653793752.97
14,1698653836770,1.067,0.0,0,0,COMMIT,120543,1698653836768.933
15,1698653924306,1.165,0.0,0,0,COMMIT,120547,1698653924304.835
16,1698653958915,1.039,0.0,0,0,COMMIT,120539,1698653958913.961
17,1698653973387,2.44,0.205,1,430,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 10\
              AND OL_O_ID < 41783\
              AND OL_O_ID >= 41763\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",120552,1698653973384.56
18,1698654019515,1.051,0.0,0,0,COMMIT,120540,1698654019513.949
19,1698654055119,1.185,0.0,0,0,COMMIT,120554,1698654055117.815
20,1698654076425,1.077,0.0,0,0,COMMIT,120555,1698654076423.923
21,1698654137543,2.515,0.0,0,0,COMMIT,120558,1698654137540.485
22,1698654157246,1.019,0.0,0,0,ROLLBACK,120551,1698654157244.981
23,1698654178772,1.037,0.0,0,0,COMMIT,120544,1698654178770.963
24,1698654199201,1.464,0.073,0,1,"UPDATE stock SET S_QUANTITY = 29, S_YTD = 193, S_ORDER_CNT = 34, S_REMOTE_CNT = 0 WHERE S_I_ID = 16212 AND S_W_ID = 2",120549,1698654199199.536
25,1698654199304,1.304,0.056,1,1,"SELECT S_QUANTITY, S_DATA, S_YTD, S_ORDER_CNT, S_REMOTE_CNT, S_DIST_03 FROM stock WHERE S_I_ID = 99376 AND S_W_ID = 1",120557,1698654199302.696
26,1698654219752,1.87,0.0,0,0,COMMIT,120548,1698654219750.13
27,1698654273584,1.111,0.0,0,0,COMMIT,120565,1698654273582.889
28,1698654297225,1.192,0.0,0,0,COMMIT,120557,1698654297223.808
29,1698654329285,1.459,0.0,0,0,COMMIT,120549,1698654329283.541
30,1698654338557,1.134,0.0,0,0,COMMIT,120553,1698654338555.866
31,1698654399501,1.329,0.0,0,0,COMMIT,120570,1698654399499.671
32,1698654400254,1.033,0.0,0,0,COMMIT,120563,1698654400252.967
33,1698654421138,1.064,0.0,0,0,COMMIT,120561,1698654421136.936
34,1698654469787,2.043,0.11,1,404,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 6\
              AND OL_O_ID < 41977\
              AND OL_O_ID >= 41957\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",120574,1698654469784.957
35,1698654511503,1.353,0.0,0,0,COMMIT,120564,1698654511501.647
36,1698654518530,1.094,0.0,0,0,COMMIT,120576,1698654518528.906
37,1698654526376,1.213,0.0,0,0,COMMIT,120566,1698654526374.787
38,1698654599180,1.151,0.0,0,0,COMMIT,120569,1698654599178.849
39,1698653716105,1.177,0.0,0,0,COMMIT,120567,1698653716103.823
40,1698653722266,1.619,0.0,0,0,COMMIT,120584,1698653722264.381
43,1698653771128,2.293,0.0,0,0,COMMIT,120585,1698653771125.707
44,1698653771915,1.764,0.0,0,0,COMMIT,120587,1698653771913.236
47,1698653810582,2.562,0.113,1,418,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 5\
              AND OL_O_ID < 42077\
              AND OL_O_ID >= 42057\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",120591,1698653810579.438
48,1698653811831,1.047,0.0,0,0,COMMIT,120575,1698653811829.953
49,1698653855107,1.698,0.0,0,0,COMMIT,120583,1698653855105.302
50,1698653855899,2.023,0.0,0,0,COMMIT,120578,1698653855896.977
51,1698653875725,1.25,0.0,0,0,COMMIT,120592,1698653875723.75
52,1698653947277,1.103,0.0,0,0,COMMIT,120580,1698653947275.897
53,1698653970987,1.043,0.0,0,0,COMMIT,120595,1698653970985.957
54,1698654000728,1.069,0.0,0,0,COMMIT,120581,1698654000726.931
55,1698654019495,1.239,0.0,0,0,COMMIT,120586,1698654019493.761
