Avg Threads Running,1,1,1.4,1.9,2.3,3.1,3.5999999999999996,3.8,4.111111111111111,6.222222222222222,7.888888888888889,8.555555555555555,9,9.428571428571427,10.166666666666668,10.4,11.5,14.333333333333334,14.333333333333334,11.5,7,22,15,15,14,13.25,12.6,12.6,12.6,12.6,12.6,10.25,11,11,10.5,10,25,25,25,25,25,25,24.5,33.333333333333336,47.75,64.6,94.80000000000001,115.83333333333334,134.85714285714286,149.125,160.22222222222223,169.1,191.59999999999997,211.4,227.2,238.39999999999998,245.70000000000002,247.10000000000002,246.6,245.70000000000002,245.70000000000002,245.70000000000002,245.70000000000002,245.60000000000002,235.70000000000002,215.89999999999998,192.60000000000002,170.5,147.60000000000002,124.60000000000001,101.5,79.3,55.199999999999996,31.3,17.3,14.111111111111112,13.875,13.857142857142858,13.666666666666668,14.399999999999999,13.5,9,9.5,10,28,28,28,28,28,28,28
Peak Threads Connected,1,1,5,6,6,9,9,9,9,20,20,20,20,20,20,20,20,20,20,16,7,22,22,22,22,22,22,22,22,22,22,12,12,12,11,10,25,25,25,25,25,25,25,51,91,132,176,221,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,248,150,46,27,27,27,27,27,27,10,10,10,28,28,28,28,28,28,28
Peak Threads Running,1,1,1,1,1,1,1,1,1,7,8,8,8,8,8,8,8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,2,2,2,2,2,9,9,9,9,9,9,19,48,87,130,173,217,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,193,128,33,10,10,10,10,10,10,1,1,1,13,13,13,13,13,13,13
Questions,36.77777777777778,37,47,190.77777777777777,364.6666666666667,493.44444444444446,624.3333333333334,773.7777777777778,746.2341,1044.4764862466727,1161.2294718153573,1261.7777777777778,1089.7212714285713,927.8322095238094,808.3204999999999,691.2491600000001,555.1261833333334,316.5,278.42641129032256,166.34331983805666,255.0454076367389,212,508.0072575250835,595.5397707231041,703.1759156771986,675.25,675.25,733.0722730931777,624.358246125981,519.8097666666666,314.4,277.14542698332485,180.2042,1207.2745391131043,1087.923121055651,1011.414952333166,944.6054391440035,221.07916666666665,265.94175318117556,303.9021887077803,297.99804344698606,296.39849154194445,286.225002792984,254.8888888888889,205.8888888888889,171.33333333333334,160,152.22222222222223,141.77777777777777,206.11111111111114,251.66666666666669,274.33333333333337,273.11111111111114,273.11111111111114,342,486.15725359911403,640.8888888888889,768.0950266429841,835.5555555555557,929.0473017988008,1005.5555555555557,1122,1196.7777777777778,1266.5555555555557,1209.253065774805,1131.7777777777778,943.05746996997,821.3249428571428,690.0986069402736,598.743,489.93199999999996,426.18866666666673,285.92909999999995,176.47359999999998
Threads Created,0,0,0,0,0,0,0.5555555555555556,0.5555555555555556,0.538875,1.5527950310559007,1.5534842432312472,1.5555555555555558,1.52135,1.5410666666666664,1.5684666666666665,1.03446,1.07745,0,0,0,0,0,1.9976086956521737,1.8042454018644496,1.8223737170456833,1.75,1.75,1.899854095391427,1.6181072650432682,1.6760333333333335,0.14999999999999997,0.13222587165234964,0.16219999999999998,1.6608536787908985,5.306942053930006,9.658805820371299,13.152028533214445,20.477777777777778,25.163556857200568,27.6946101495547,26.949179974104442,26.390843132939256,25.136856217182437,22,17.555555555555557,13,9.88888888888889,6.666666666666667,4.888888888888889,8.555555555555555,11,12,12,12,13.222222222222223,11.406423034330011,9.666666666666668,8.325932504440498,4.666666666666667,2.2207417277370642,1.5555555555555558,1.6666666666666667,2.3333333333333335,1.3333333333333335,1.3377926421404682,1.3333333333333335,1.2945195195195196,1.3066285714285713,1.3256256256256258,1.01196,0.9244,0.24146666666666666,0,0
Created Tmp Disk Tables,8.777777777777779,9,8.88888888888889,9,9.11111111111111,9,9.11111111111111,9.222222222222223,7.975350000000001,8.984028393966282,8.766089658233465,9.11111111111111,7.824085714285713,6.8247238095238085,5.937766666666666,5.1723,4.190083333333334,2.85,2.507157258064516,1.6356275303643724,2.40608875128999,2,4.302541806020066,5.273948097757621,5.857629804789696,5.625,5.625,6.106673878043872,5.2010590662105045,4.190083333333334,2.55,2.247839818089944,1.1354,9.300780601229032,9.036144578313252,9.031610637230305,9.139545251894784,4.85,5.748020601898607,6.646706435893128,7.306222126312759,8.327777166394165,8.825829516255165,9.222222222222223,9,9.11111111111111,8.88888888888889,8.777777777777779,8.88888888888889,9.222222222222223,9.11111111111111,9,8.777777777777779,9,9,8.970099667774086,9,8.880994671403197,9,8.99400399733511,9.222222222222223,9.11111111111111,9.11111111111111,8.88888888888889,8.918617614269788,9.222222222222223,7.982870370370371,6.8598,5.965315315315316,5.059800000000001,4.27535,3.3805333333333336,2.4909,1.7841999999999998
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,0,2.555555555555556,6.111111111111112,6.111111111111112,7.444444444444445,7.220924999999999,11.09139307897072,14.647137150466046,14.88888888888889,14.561492857142857,12.218457142857142,8.850633333333331,9.080259999999999,8.021016666666666,5.1,4.486491935483871,0.3271255060728745,6.496439628482972,5.4,7.990434782608695,8.049710254472158,8.981699034010868,8.625,8.625,9.363566613000604,7.974957234856108,5.0281,2.55,2.247839818089944,1.7841999999999998,18.103305098820794,15.777395295467585,14.049172102358252,12.70619705751226,1.347222222222222,1.788273076146233,2.338655968184619,2.2757085311465977,2.2285600867815374,2.12266785833985,2,1.777777777777778,1.5555555555555558,1.5555555555555558,1.2222222222222223,1,1.5555555555555558,1.777777777777778,1.777777777777778,1.777777777777778,1.777777777777778,3.1111111111111116,5.537098560354375,13.777777777777777,17.984014209591475,20.22222222222222,23.317788141239173,24.666666666666668,24.77777777777778,25.666666666666668,28.22222222222222,27.870680044593087,20.555555555555557,15.534234234234233,12.957399999999998,9.831723390056725,8.65788,8.7818,8.209866666666667,4.3263,1.6219999999999999
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,27.888888888888893,28,28,28.555555555555554,30.111111111111114,28.333333333333336,28.888888888888893,31,26.835975,29.392191659272406,28.62849533954727,29,24.884939285714285,20.914476190476186,18.373466666666666,15.976659999999999,11.612516666666668,8.1,7.125604838709677,4.579757085020242,6.015221878224975,5,14.444247491638794,17.070937263794406,18.223737170456833,17.5,17.5,18.99854095391427,16.181072650432682,13.767416666666668,6.899999999999999,6.0823900960080834,2.7573999999999996,31.888390632785253,29.690189328743543,29.72905168088309,29.53633526526973,15.89722222222222,17.244061805695818,21.29407802610206,22.277988778593006,25.335209407621683,27.147804714557033,29.22222222222222,28.555555555555554,30,27.888888888888893,28.77777777777778,27.444444444444446,30,30.444444444444446,29.333333333333336,28.555555555555554,29.111111111111114,29.22222222222222,28.571428571428573,29.111111111111114,29.19626998223801,30.22222222222222,29.535864978902953,30,30.22222222222222,29.333333333333336,28.333333333333336,28.762541806020067,30,26.21402027027027,21.559371428571428,18.779696363029696,16.75356,13.75045,11.831866666666667,8.5215,6.6502
Sort Rows,48,54,54,54,54,54,60,60,52.37865000000001,53.9041703637977,47.93608521970706,54,46.944514285714284,35.66468571428571,30.248999999999995,24.82704,19.3941,16.2,14.251209677419354,8.83238866396761,25.985758513931888,21.6,33.191036789297655,37.47278911564626,35.14577882873818,33.75,33.75,36.64004326826323,31.206354397263027,19.3941,8.099999999999998,7.140197069226881,0,62.78026905829596,54.21686746987952,54.18966382338183,60.18724921979492,29.1,34.488123611391636,39.88023861535877,38.8068191627104,50.670418815243366,48.26276393699028,60,54,54,48,48,54,60,54,54,48,54,54,53.820598006644516,54,47.95737122557726,54,53.96402398401066,60,60,60,48,54.18060200668897,60,52.42804054054054,41.1588,35.79189189189189,30.358800000000002,24.9588,19.558799999999998,21.2382,17.517599999999998
