Avg Threads Running,2,2,2.5,3.0999999999999996,3.5,4.3,4.7,5.1,5.6,6.1,6.7,7.4,7.6000000000000005,7.5,7.800000000000001,7.699999999999999,7.9,8.2,8.600000000000001,8.700000000000001,8.200000000000001,7.8999999999999995,7.6,7.7,7.7,7.3,7.1,6.7,6.4,6.3,6.3999999999999995,6.7,7,7.3,6.8999999999999995,7,6.8,7.2,7.6,7.4,7.4,7.4,7.199999999999999,7.6,7.9,7.8999999999999995,8.3,8.100000000000001,7.7,7.9,8.3,8.1,7.999999999999999,7.2,7.1000000000000005,7.2,7.1,7.3,7.5,7.7,7.6000000000000005,7.5,7.7,10,12.5,15.5,16.444444444444443,17.375,18.428571428571427,20,22.6,26.75,33,34.5,37,38,38,38,38,38,38,38,38,38,38,44,44,44,44,44,44,44,44,44,44
Peak Threads Connected,2,2,7,8,8,10,10,10,10,10,10,10,10,10,10,9,9,9,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,11,11,11,11,11,12,12,12,12,12,15,15,15,15,15,15,15,15,15,15,8,8,8,8,9,10,10,10,10,10,30,32,37,37,37,37,37,37,37,37,37,37,38,38,38,38,38,38,38,38,38,38,44,44,44,44,44,44,44,44,44,44
Peak Threads Running,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,3,3,3,14,14,15,15,15,15,15,15,15,15,15,15,19,19,19,19,19,19,19,19,19,19,13,13,13,13,13,13,13,13,13,13
Questions,37.22222222222222,38.77777777777778,63.66666666666667,181.66666666666669,296.8888888888889,402.44444444444446,528.8888888888889,651.1111111111111,751.7777777777778,871,973.1111111111111,1060.5555555555557,1097.2222222222222,1113.888888888889,1141.2222222222222,1164,1138.6666666666667,1135.3333333333335,1109.7777777777778,1140.4444444444446,1147,1108.111111111111,1098.3333333333335,1079,1042.5555555555557,1062.5555555555557,1090.5555555555557,1151.3333333333335,1151.3333333333335,1170.111111111111,1158.3333333333335,1138.6666666666667,1148,1154.6666666666667,1169.4444444444446,1140.7777777777778,1128.7777777777778,1135.111111111111,1110.4444444444446,1142.5555555555557,1164.5555555555557,1186.3333333333335,1187.3333333333335,1197.4444444444446,1207.2222222222222,1149.111111111111,1135.7777777777778,1101.3333333333335,1067.4444444444446,1060,1042.5555555555557,1075.7777777777778,1009.2222222222223,997.8888888888889,1019.8888888888889,1021.3333333333334,1065.3333333333335,1059,1055.2222222222222,1069.2222222222222,1048.111111111111,1130.6666666666667,1160.6666666666667,1182.626083092646,1146.6177940686437,1114.7777777777778,983.55465,878.381057142857,745.3061,622.46784,470.9818,350.12666666666667,225.8058808808809,138.80712136409227
Threads Created,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444445,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.7777777777777779,0.6666666666666667,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.7777777777777779,0.7777777777777779,0.7777777777777779,0.33333333333333337,0.33333333333333337,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,2.11064207953788,2.3325558147284235,3.2222222222222223,3.1254750000000002,2.9399142857142855,2.9798999999999998,3.03588,3.11985,3.2598,1.312062062062062,1.3003009027081243
Created Tmp Disk Tables,8.88888888888889,9.11111111111111,8.88888888888889,9,8.88888888888889,8.88888888888889,8.88888888888889,8.88888888888889,9,9.11111111111111,9,9,8.777777777777779,9,9,9,9.11111111111111,8.88888888888889,8.88888888888889,8.88888888888889,9.222222222222223,9.222222222222223,9.11111111111111,8.88888888888889,9,8.88888888888889,8.88888888888889,9.11111111111111,8.88888888888889,9,9,8.777777777777779,9.11111111111111,9.11111111111111,9,9.11111111111111,9.11111111111111,9.222222222222223,9,8.777777777777779,9,9.11111111111111,8.88888888888889,9.222222222222223,8.88888888888889,8.88888888888889,8.88888888888889,8.777777777777779,9.222222222222223,9.11111111111111,8.88888888888889,9.222222222222223,9,9.11111111111111,8.88888888888889,9.11111111111111,9,8.777777777777779,9.11111111111111,9.11111111111111,9,8.88888888888889,9,9.220173294823372,8.997000999666778,9.222222222222223,7.975350000000001,6.8598,5.9597999999999995,5.059800000000001,4.27535,3.3805333333333336,2.3617117117117115,1.46283851554664
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7776049766718506,0.7775186049094746,2.3333333333333335,2.263275,2.2865999999999995,2.3177,2.36124,2.4265499999999998,2.5354,1.8368868868868868,2.2755265797392172
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,3,7,7,9.444444444444445,11.666666666666668,12,13.333333333333334,14.555555555555557,15.777777777777777,13,14.11111111111111,16.444444444444446,17,15.88888888888889,17.11111111111111,16.22222222222222,20.22222222222222,20.666666666666668,21.11111111111111,17.88888888888889,17.88888888888889,14.88888888888889,16.11111111111111,19.22222222222222,24.333333333333336,21,20.666666666666668,20.88888888888889,20.22222222222222,18,19.666666666666668,19.333333333333336,18.11111111111111,13.88888888888889,13.11111111111111,14.444444444444446,18.333333333333336,18.444444444444446,18.77777777777778,20,22.444444444444446,20.444444444444446,21.333333333333336,22.555555555555557,21.333333333333336,18.77777777777778,18.11111111111111,21.555555555555557,23.333333333333336,19.666666666666668,19.333333333333336,18.444444444444446,18.333333333333336,19.444444444444446,18.444444444444446,20,21.22222222222222,17.22222222222222,17.77777777777778,19,18.884692290602086,17.327557480839722,16.555555555555557,14.87295,12.848514285714284,7.9464,7.4210400000000005,6.2397,3.9842,2.8865365365365365,2.6006018054162485
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,28.444444444444446,29.444444444444446,28.22222222222222,29.111111111111114,28.555555555555554,27.666666666666668,28.77777777777778,28.333333333333336,28.77777777777778,28.888888888888893,28.555555555555554,29.22222222222222,27.77777777777778,28.22222222222222,29.77777777777778,29.444444444444446,30,28.333333333333336,28.666666666666668,29.333333333333336,30.333333333333336,29.666666666666668,29.888888888888893,28.111111111111114,28.444444444444446,28.111111111111114,28.666666666666668,30,28.333333333333336,28.77777777777778,29.555555555555554,28.111111111111114,29.111111111111114,29,29.22222222222222,29.666666666666668,28.77777777777778,30.77777777777778,28.333333333333336,27.666666666666668,29.888888888888893,30.555555555555554,28.77777777777778,30.444444444444446,28,29.333333333333336,27.22222222222222,28.555555555555554,30.666666666666668,28.77777777777778,28.22222222222222,30.333333333333336,27.666666666666668,30,28.111111111111114,30.333333333333336,29,27.666666666666668,29.888888888888893,29.77777777777778,29,29.555555555555554,28.22222222222222,30.32659409020217,29.87892924580695,31.555555555555554,27.37485,23.19265714285714,20.307466666666663,17.765520000000002,15.252600000000001,13.159933333333333,9.053228228228228,5.201203610832497
Sort Rows,57,57,57,57,50.66666666666667,50.66666666666667,57,50.66666666666667,57,63.333333333333336,57,57,50.66666666666667,63.333333333333336,63.333333333333336,57,63.333333333333336,57,50.66666666666667,50.66666666666667,63.333333333333336,63.333333333333336,57,50.66666666666667,57,50.66666666666667,50.66666666666667,63.333333333333336,57,57,57,50.66666666666667,57,57,57,57,57,63.333333333333336,57,50.66666666666667,57,63.333333333333336,57,63.333333333333336,57,50.66666666666667,57,50.66666666666667,63.333333333333336,63.333333333333336,57,63.333333333333336,57,63.333333333333336,57,57,57,50.66666666666667,57,57,57,50.66666666666667,50.66666666666667,63.3192623861364,56.98100633122292,155618.8888888889,150940.28857499998,152483.4454,154551.07873333333,157448.0454,161802.93175,169054.19386666667,183703.64619619618,227561.92261785353
