Avg Threads Running,1,1,1.8,2.3,2.9000000000000004,3.1111111111111116,4.666666666666666,6.555555555555555,7.25,8.142857142857142,9.142857142857142,10.571428571428571,10.857142857142858,11.285714285714286,12,12,11.4,9.75,9.75,9.75,10.333333333333334,10,9,19,19,19,21,21,21,21,21,21,21,22,22,22,16,13.666666666666668,13.666666666666668,13.666666666666668,13.666666666666668,13.666666666666668,13.666666666666668,10,10,10,9,25,27,27,27,27,27,27,27,27,27,29,17,23.5,24.666666666666668,25.75,29.6,33.333333333333336,39.85714285714286,49.25,60.22222222222222,72.5,93.8,115.8,138,159.89999999999998,180.29999999999998,199.39999999999998,212.77777777777777,225,236,221.1428571428571,219.66666666666669,213.6,204.75,190.33333333333331,161,79,79,79,79,16,13,13,11,11,12.8
Peak Threads Connected,1,1,9,9,9,9,15,18,18,18,18,18,18,18,18,18,18,11,11,11,11,11,9,19,19,19,23,23,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,11,11,11,9,25,29,29,29,29,29,29,29,29,29,29,17,30,30,30,45,52,79,115,148,183,230,250,250,250,250,250,250,250,250,250,250,249,249,249,243,79,79,79,79,16,16,16,16,16,20
Peak Threads Running,1,1,2,2,2,2,7,7,7,7,7,7,7,7,7,7,5,2,2,2,2,1,1,6,6,6,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,2,2,2,2,13,13,13,13,13,13,13,13,13,13,10,2,16,18,24,40,45,77,114,148,180,227,248,248,248,248,248,248,248,248,248,248,248,247,247,237,50,50,50,50,6,6,6,6,6,9
Questions,38,37.111111111111114,136.55555555555557,298,483.11111111111114,465.049125,740.0177462289264,850.5555555555557,827.3970642857142,835.6984380952379,1210.7012296444002,1224.111111111111,1178.5555555555557,1119.888888888889,970.0671878579611,860.087233676976,761.7612,437.0666666666666,437.0666666666666,398.8619239825092,295.7616,191.72039999999998,592.550702811245,703.4944779116466,814.4382530120481,847.0557228915662,736.1119477911647,625.168172690763,514.2243975903614,1144.2651049850022,1144.2651049850022,1144.2651049850022,601.7796296296295,645.0064824120602,755.2074874371858,657.9,784.300552763819,674.0995477386934,563.8985427135678,203.8,203.8,167.25905391658188,267.58995880535525,222.6,222.6,222.6,222.6,222.6,222.6,222.6,184.25823892893925,233.80994871794874,334.0983451237999,437.5780966767372,517.4390577889446,599.4361407035176,671.9783570432357,712.6369523809524,741.548473354232,751.866295264624,697.6666666666667,616.3850600266785,513.0057803468209,433.01834352418007,354.8888888888889,286.8888888888889,225.46529999999998,187.28342857142854,143.03519999999997,771.0389178401152,745.7435129068461,753.4005289214989,767.1166168245002,804.9801305040844,943.1582856431947,248.85439330543932,333.9988752556237,422.859945872801,385.2,685.5450558013271
Threads Created,0,0,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.323325,0.8873114463176576,0.888888888888889,0.8693428571428571,0.8806095238095237,0.886230198294007,0.6666666666666667,0.5555555555555556,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.713898014569347,2.713898014569347,2.713898014569347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1604615384615387,1.5224734714502273,1.4600537092984223,2.957562814070352,6.637708542713568,8.488924686192467,12.571720430107527,16.181797805642635,19.275766016713092,23.444444444444446,25.67807914628724,25.566918630502446,24.235686492495834,20.88888888888889,19,14.549625,11.106342857142856,7.394566666666665,3.1045570462357244,0.8921710936525751,0.9139051146887022,0.9495486514924959,1.0194461048017531,1.2242846479223686,1.4510460251046025,1.0193251533742331,0.8782138024357238,0.8,1.9472023929217772
Created Tmp Disk Tables,9.11111111111111,8.88888888888889,9.11111111111111,9.222222222222223,9,7.7598,8.984028393966282,9,7.7154178571428575,6.934799999999998,8.973080757726821,8.777777777777779,8.777777777777779,9.11111111111111,8.082840778923252,7.166460481099657,6.299333333333333,3.8666666666666663,3.8666666666666663,3.5286747393205515,2.622,1.7841999999999998,4.6474564926372155,5.517603748326641,6.3877510040160645,6.643574297188755,5.773427041499331,4.9032797858099055,4.033132530120482,8.99871446936152,8.99871446936152,8.99871446936152,4.825675675675675,5.441231155778894,6.3708793969849244,5.55,6.616306532663316,5.686658291457286,4.757010050251256,2,2,1.641403865717192,2.4042224510813592,2,2,2,2,2,2,2,1.6555097837281152,5.761230769230769,5.413239009600808,5.986220208123531,6.721733668341709,7.148301507537688,7.99681311018131,8.979800307219662,9.732530564263325,10.473537604456826,8.777777777777779,8.670520231213874,8.89284126278346,8.671484157865482,9.11111111111111,9.222222222222223,7.8675749999999995,7.077571428571427,5.9597999999999995,8.981040026610488,8.25258261628632,7.1970027781735295,6.646840560447471,5.86181510261008,5.509280915650659,1.9347280334728034,3.0579754601226994,3.659224176815516,3.333333333333333,5.841607178765332
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14600537092984223,0.13443467336683418,0.12764824120603016,0.12302789400278939,0.11973067076292883,0.11725940438871474,0.11142061281337048,0.11111111111111112,0.11116051578479325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8806153846153846,2.029964628600303,1.7520644511581067,1.61321608040201,1.5317788944723618,1.4763347280334727,1.436768049155146,1.4071128526645769,1.3370473537604457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,2,2.666666666666667,6.222222222222223,6.0354,10.536823425022183,11.555555555555555,11.301457142857142,11.447923809523807,17.392267641519886,16.666666666666668,16.77777777777778,13.88888888888889,10.86131729667812,9.629931271477663,8.819066666666666,3.2,3.2,2.9202825428859738,1.7043,0.9732,8.222423025435074,9.761914323962518,11.301405622489959,11.754016064257026,10.214524765729585,8.675033467202141,7.135542168674699,15.140694186544778,15.140694186544778,15.140694186544778,1.966016016016016,2.058844221105528,2.4106030150753766,2.1,2.503467336683417,2.1517085427135676,1.7999497487437186,0.6,0.6,0.49242115971515765,3.365911431513903,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.3177136972193617,1.4403076923076923,4.398256695300657,6.862252433702585,6.587298994974875,7.7865427135678384,7.750757322175732,7.902224270353303,8.090898902821317,8.467966573816156,7.888888888888888,5.891507336594042,3.557136505113384,3.4463590883824344,2.111111111111111,2.111111111111111,1.7244,1.4155142857142855,0.6622,14.414014857523005,14.274737498441201,14.622481835019235,15.074084842443373,16.183706913727832,19.12944762378701,5.3205020920502095,6.96538854805726,6.1474966170500664,5.6,6.880115121656947
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.333333333333336,28.111111111111114,29.444444444444446,30.22222222222222,28.22222222222222,24.896025,29.392191659272406,27.555555555555554,23.689592857142856,22.015238095238093,29.577932868062483,27.77777777777778,27.666666666666668,30.666666666666668,26.648115693012603,23.62692439862543,21.6468,12.933333333333332,12.933333333333332,11.80280861083081,9.7014,7.136799999999999,13.763621151271755,16.340595716198127,18.917570281124497,19.67520080321285,17.09822623828648,14.521251673360107,11.944277108433734,29.281531209827165,29.281531209827165,29.281531209827165,15.370670670670668,16.911934673366833,19.801381909547736,17.25,20.564195979899498,17.67474874371859,14.785301507537687,5.8,5.8,4.7600712105798575,8.414778578784757,7,7,7,7,7,7,7,5.794284243048404,19.68420512820513,18.100517938352702,20.002735817388384,22.585025125628142,23.48727638190955,26.6970529986053,29.57347567844342,32.48085501567398,34.76323119777159,28.111111111111114,28.34593152512228,28.679413072476656,27.793218454697058,29.22222222222222,29.77777777777778,25.65045,22.648228571428568,19.09343333333333,29.936800088701624,27.099696969696964,23.990009260578432,22.19569972863709,20.134060569834624,18.36426971883553,7.980753138075313,9.683588957055214,11.41677943166441,10.4,19.73165091494068
Sort Rows,124.44444444444446,112,124.44444444444446,124.44444444444446,112,96.5664,99.37888198757764,124.44444444444446,97.3664,86.29973333333332,111.66500498504487,99.55555555555557,99.55555555555557,124.44444444444446,113.15977090492554,100.33044673539518,76.9664,59.73333333333333,59.73333333333333,54.51194080053817,44.0496,36.3328,60.05943775100402,71.30441767068274,82.54939759036145,85.85542168674698,74.61044176706828,63.365461847389554,52.12048192771084,111.98400228538779,111.98400228538779,111.98400228538779,60.052852852852844,65.88301507537689,77.13929648241205,67.2,80.11095477386934,68.85467336683416,57.598391959798995,22.4,22.4,18.383723296032553,53.85458290422245,44.8,44.8,44.8,44.8,44.8,44.8,44.8,37.08341915550979,0,19.453827690752906,33.58123531386371,46.37996231155779,58.8458391959799,70.98709483960948,82.97335483870968,94.86285815047022,115.98885793871867,128.55555555555557,115.82925744775457,129.05735882614496,116.28682601445249,116.33333333333334,129.44444444444446,113.05597499999999,101.59037142857142,77.36703333333332,116.75352034593634,117.43202020202018,93.56103611625589,97.21004319654426,89.45639569635384,71.62065190345857,28.29539748953975,39.75368098159509,34.25033829499323,31.2,75.94089332394933
