,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
4,1698304079680,1.179,0.0,0,0,COMMIT,1501502,1698304079678.821
5,1698303161995,2.899,0.092,1,428,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 1\
              AND OL_O_ID < 37163\
              AND OL_O_ID >= 37143\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",1501509,1698303161992.101
6,1698303210455,1.024,0.0,0,0,COMMIT,1501507,1698303210453.976
10,1698303259857,1.095,0.0,0,0,COMMIT,1501512,1698303259855.905
12,1698303288218,1.065,0.0,0,0,COMMIT,1501515,1698303288216.935
13,1698303439536,1.108,0.0,0,0,COMMIT,1501516,1698303439534.892
14,1698303567956,1.079,0.0,0,0,COMMIT,1501525,1698303567954.921
15,1698303830735,1.044,0.0,0,0,COMMIT,1501539,1698303830733.956
16,1698303883624,1.202,0.0,0,0,COMMIT,1501536,1698303883622.798
17,1698303990754,1.062,0.0,0,0,COMMIT,1501546,1698303990752.938
20,1698303238498,1.335,0.0,0,0,COMMIT,1501555,1698303238496.665
25,1698303279666,1.176,0.0,0,0,COMMIT,1501551,1698303279664.824
26,1698303340380,1.003,0.0,0,0,COMMIT,1501556,1698303340378.997
27,1698303404956,1.051,0.0,0,0,COMMIT,1501558,1698303404954.949
28,1698303497399,1.132,0.0,0,0,COMMIT,1501570,1698303497397.868
29,1698303539648,1.118,0.0,0,0,COMMIT,1501571,1698303539646.882
30,1698303658010,1.12,0.0,0,0,COMMIT,1501573,1698303658008.88
31,1698303709434,1.219,0.0,0,0,COMMIT,1501572,1698303709432.781
32,1698303758370,1.448,0.125,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (36720, 10, 2, 12, 17526, 2, '2023-10-26 14:51:35.468913', 9, 10.44, 'ZBj311zvy4B9HTx2k7DOu70Y')",1501574,1698303758368.552
33,1698303764175,1.052,0.0,0,0,COMMIT,1501574,1698303764173.948
34,1698303777578,1.041,0.0,0,0,COMMIT,1501581,1698303777576.959
35,1698303813433,2.01,0.104,1,400,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 2\
              AND OL_O_ID < 36906\
              AND OL_O_ID >= 36886\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",1501585,1698303813430.99
36,1698303820905,1.435,0.0,0,0,COMMIT,1501580,1698303820903.565
37,1698303827053,1.125,0.0,0,0,COMMIT,1501577,1698303827051.875
38,1698303836771,1.074,0.0,0,0,COMMIT,1501578,1698303836769.926
39,1698303936560,1.013,0.0,0,0,COMMIT,1501589,1698303936558.987
40,1698303994050,1.11,0.0,0,0,COMMIT,1501588,1698303994048.89
41,1698303998701,1.003,0.0,0,0,COMMIT,1501582,1698303998699.997
42,1698304028371,1.031,0.0,0,0,COMMIT,1501593,1698304028369.969
43,1698304033367,1.981,0.087,1,436,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 7\
              AND OL_O_ID < 36985\
              AND OL_O_ID >= 36965\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",1501594,1698304033365.019
44,1698304059991,1.091,0.0,0,0,COMMIT,1501595,1698304059989.909
45,1698303145608,1.036,0.0,0,0,COMMIT,1501587,1698303145606.964
46,1698303171492,1.003,0.0,0,0,COMMIT,1501599,1698303171490.997
47,1698303226334,1.144,0.0,0,0,COMMIT,1501601,1698303226332.856
51,1698303269041,1.082,0.0,0,0,COMMIT,1501597,1698303269039.918
53,1698303602388,1.004,0.0,0,0,COMMIT,1501618,1698303602386.996
54,1698303671600,1.064,0.0,0,0,COMMIT,1501620,1698303671598.936
55,1698303754046,1.31,0.0,0,0,COMMIT,1501623,1698303754044.69
56,1698303761658,2.915,0.08,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (36985, '07', 1, 2, 62306, 1, '2023-10-26 14:51:36.599943', 4, 4.36, '8FTRpJabpZ433iGmWl8jBkTw')",1501622,1698303761655.085
57,1698303785856,3.631,0.0,0,0,COMMIT,1501624,1698303785852.369
58,1698304006211,1.604,0.0,0,0,COMMIT,1501631,1698304006209.396
