Avg Threads Running,1,1,1.6,2,2.3000000000000003,3.1,4.3,4.666666666666666,5.666666666666667,6.25,7,8.428571428571429,9.142857142857142,9.285714285714286,10.166666666666666,11.833333333333334,11.6,13.333333333333332,14,14,14,14.75,15.666666666666666,20.5,20,16.666666666666668,16,14,14,14,14,14,14,14,11.5,14,53,53,41,36.66666666666667,36.66666666666667,29.500000000000004,29.500000000000004,29.500000000000004,29.500000000000004,29.500000000000004,21.666666666666664,21.666666666666664,18,8,8,306,304.5,303.6666666666667,303,302,300.6666666666667,299.8571428571429,299.125,298.55555555555554,298,296.7,295.7,294.8,294,293.49999999999994,293.40000000000003,293.2,293.09999999999997,293,293,293,293,293,292.6,269.4,266.77777777777777,263.5,259.2857142857143,253.66666666666666,245.8,233.99999999999997,214.33333333333331,175
Peak Threads Connected,1,1,7,7,7,9,13,13,13,13,13,13,13,13,13,19,19,22,22,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,14,14,53,53,53,53,53,53,53,53,53,53,29,29,28,8,8,306,306,306,306,306,306,306,306,306,306,303,302,301,298,295,295,294,294,293,293,293,293,293,293,293,293,293,293,293,293,293,293,289
Peak Threads Running,1,1,1,1,1,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,4,4,6,6,6,6,6,6,6,6,6,6,2,2,24,24,24,24,24,24,24,24,24,24,12,12,12,1,1,76,107,119,134,137,137,152,152,152,152,152,152,152,152,152,152,152,151,151,151,117,91,74,68,56,41,39,39,39,39,39,39,39
Table Locks Immediate,59.55555555555556,56.88888888888889,191.33333333333334,343.11111111111114,464.88888888888886,647,762.7777777777778,732.22335,1055.3399134967283,1027.3153495251163,1035.447003705287,1291.6666666666665,1273.6666666666667,1279.2142936411055,1097.496917987767,1245.1219512195123,1208.1964872197627,1210.4620168813858,921.875,970.6204664832416,847.6423107387027,732.324141937197,634.012855361596,504.8402298850575,1244.1705529646902,1231.6079709236747,1217.062033634035,324.15,324.15,324.15,324.15,324.15,324.15,286.32702634245186,178.5822,443.9621975806452,530.7429553840992,516.9,754.3372206610463,750.5333333333333,750.5333333333333,787.1033788304563,674.1166265221464,543.3041027351568,432.0966310873916,342.1778860569715,116.44163265306122,107.53308080808081,110.62022371364654,118.14394472361809,128.39630522088353,146.88063545150501,149.89151043798606,158.17363095238093,159.57683741648106,115.77777777777779,106.77777777777779,100,94.33333333333334,89.11111111111111,72.55555555555556,73.44444444444444,68.55555555555556,66.22222222222223,63.22222222222223,63.44444444444444,62.11111111111111,62.66666666666667,78.77777777777779,156.22222222222223,144.4185,140.13591428571425,135.0888,129.98064000000002,125.4873,125.20046666666667,126.1182,119.3792
Table Locks Waited,0,0,2.555555555555556,5.888888888888889,7.888888888888888,12.88888888888889,15.444444444444446,14.980725000000001,23.289342353332593,22.8195709118124,23.11511329628046,28.701241134751776,29.111111111111114,28.520696925979365,23.642856072899765,25.83148558758315,23.132943024418104,23.767214571301643,17.75,18.688556778389195,16.320706186426545,12.981514306579035,12.318403990024938,10.767716141929036,24.98334443704197,23.812507833061787,22.71967925158704,4.65,4.65,4.65,4.65,4.65,4.65,4.1074214792299895,2.2708,9.09203629032258,9.857094934585708,9.6,14.875010036130067,14.8,14.8,15.521136089923724,13.293115214773184,10.429352901934624,8.294596397598399,7.367091454272864,2.8751020408163264,2.032121212121212,1.7535570469798656,1.614723618090452,1.7868273092369478,1.8452341137123747,1.9155464592713873,1.8760401002506264,1.7817371937639197,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.22222222222222224,0.11111111111111112,0,0,0,0,0,0,0,0.4444444444444445,5.444444444444445,5.280975,5.335399999999999,5.407966666666666,5.5095600000000005,5.66195,5.915933333333333,6.423900000000001,7.2989999999999995
bytes_received_rate,12832.333333333334,12248.888888888889,28183.444444444445,47424.555555555555,62186.55555555556,84467.11111111111,97984.77777777778,93328.4079,133441.49939004105,129396.63822145798,129955.2583190822,161507.7570921986,158272.6666666667,158959.050049939,136291.13972163276,154425.9423503326,149357.84663715548,149166.03731674812,113686.75,119698.10041270635,104532.28417125228,90311.91864502423,77786.35842892769,61528.80074962518,151653.23117921388,150536.78405815264,148662.76868248134,39928.8,39928.8,39928.8,39928.8,39928.8,39928.8,35269.76575481256,21687.762,53143.14556451613,64476.336086883595,62794.65,93161.91983808376,92692.13333333333,92692.13333333333,97208.59567108256,83254.54107453498,68520.03377251502,54494.85031687792,43349.84707646177,15699.734285714285,14220.953585858588,14924.377897091723,16452.418944723617,18331.444257028113,20885.22080824972,21547.144068767906,23346.029270050123,23573.27394209354,18224.333333333336,17405,16888.777777777777,15929.222222222223,15495.777777777777,13611.777777777777,13856.666666666668,13017.222222222223,13110.222222222223,12635.222222222223,12926,12522.666666666668,12932.111111111113,14464.666666666668,18347.666666666668,16459.936875,15369.000799999998,14097.355066666665,12834.91356,11607.6908,10935.783866666667,9883.8912,7159.3458
bytes_sent_rate,173276,159930.6666666667,177303.77777777778,212497.44444444444,241784.55555555556,282763.1111111111,297173.8888888889,264000.790125,345047.79860263946,317265.4929596037,308751.32009762,399279.6985815603,391511.3333333334,397032.62678947963,341299.5714817127,390997.56097560975,390909.46737112664,395366.28165259876,301315.25,317247.72720110056,277052.26280223444,240650.59763659295,204486.01950124692,170282.94085457272,401040.8616477904,389426.36921920034,388635.0373092772,105017.85,105017.85,105017.85,105017.85,105017.85,105017.85,92763.99414893617,62012.4662,149263.76633064516,181826.8994884267,177084.45,263615.99993309245,262286.6666666666,262286.6666666666,275066.6924260672,235581.54589856818,194825.52688458975,154947.20800533687,123294.8588455772,119866.59795918367,101181.68595959597,123981.15937360178,169974.554459799,182491.99148594378,216259.71590858418,229734.12073679897,281194.8432738095,274676.3919821826,269811.8888888889,286261.44444444444,281448.6666666667,255931.8888888889,283518,256756.44444444444,267544.44444444444,234927.33333333334,256566.22222222225,240794.8888888889,241282.22222222225,236051.1111111111,246674.6666666667,233713.6666666667,242081.8888888889,207006.56797499998,188915.18988571427,162442.1850333333,129505.581,104242.7392,89535.96073333334,60422.28569999999,26373.719999999994
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,28.111111111111114,27,87.33333333333334,153.33333333333334,203.22222222222223,285.33333333333337,334.33333333333337,320.415075,459.4654541421759,447.263589871523,450.4144933732364,557.5132978723404,554.2222222222223,555.7651758961271,473.8608276120335,540.4656319290466,525.917463944024,530.653043091959,408.125,429.7051963481741,375.26130773720195,320.36948151098716,281.9118079800499,226.74325337331334,555.185431934266,543.0505075824037,536.3626239002117,136.65,136.65,136.65,136.65,136.65,136.65,120.70519250253292,78.34259999999999,191.12620967741935,228.71540590405903,222.75,319.61170212765956,318,318,333.49468085106383,285.6223404255319,227.65321881254172,181.05548699132754,141.07196401799098,58.7,54.867272727272734,56.40608501118568,59.34109296482412,63.8152610441767,73.56333333333333,75.06547687269749,78.91093671679197,79.06458797327394,56.44444444444444,51.333333333333336,47.66666666666667,45.22222222222222,42.77777777777778,34,34.22222222222222,31.666666666666668,31,29.444444444444446,29.111111111111114,28.555555555555554,28.333333333333336,36.77777777777778,46.55555555555556,41.8167,39.743285714285705,36.86246666666666,34.294200000000004,31.776249999999997,30.304066666666664,28.841999999999995,17.355399999999996
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,0.8622,0.9981146722856826,0.8693169871166628,0.770503776542682,0.9973404255319149,1,0.9987792697813784,0.8921832480339533,0.9977827050997783,0.9995716121662144,0.9995557529986672,0.75,0.7896573286643321,0.6896073036518258,0.5954823076412401,0.5132668329177058,0.41414292853573215,0.9993337774816788,1.0026319087604962,1.002338790511193,0.3,0.3,0.3,0.3,0.3,0.3,0.2649949341438703,0.16219999999999998,0.3868951612903226,0.46205132505870505,0.45,0.670045497122976,0.6666666666666666,0.6666666666666666,0.6991502743208885,0.5987889736384316,0.48887591727818547,0.3888092061374249,0.31349325337331335,0.23959183673469386,0.3386868686868687,0.4383892617449664,0.5382412060301507,0.6381526104417671,0.7380936454849498,0.8380515759312319,0.9380200501253132,1.0022271714922049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
