,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
3,1698648850005,1.355,0.0,0,0,COMMIT,101717,1698648850003.645
4,1698648895797,1.142,0.0,0,0,COMMIT,101719,1698648895795.858
5,1698648934581,1.214,0.0,0,0,COMMIT,101721,1698648934579.786
8,1698648079257,2.039,0.0,0,0,COMMIT,101720,1698648079254.961
9,1698648080301,3.027,0.0,0,0,COMMIT,101729,1698648080297.973
12,1698648101972,1.007,0.0,0,0,COMMIT,101718,1698648101970.993
13,1698648105011,1.036,0.0,0,0,COMMIT,101725,1698648105009.964
14,1698648107503,1.924,0.0,0,0,COMMIT,101722,1698648107501.076
15,1698648109973,3.212,0.082,1,392,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 4\
              AND OL_O_ID < 42116\
              AND OL_O_ID >= 42096\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",101733,1698648109969.788
16,1698648115196,2.075,0.0,0,0,COMMIT,101730,1698648115193.925
18,1698648132647,5.05,0.0,0,0,COMMIT,101732,1698648132641.95
19,1698648147470,1.226,0.0,0,0,COMMIT,101726,1698648147468.774
20,1698648173697,1.496,0.0,0,0,COMMIT,101734,1698648173695.504
21,1698648190902,2.143,0.082,1,412,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 2\
              AND OL_O_ID < 41812\
              AND OL_O_ID >= 41792\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",101737,1698648190899.857
22,1698648199511,1.23,0.0,0,0,COMMIT,101724,1698648199509.77
23,1698648272104,1.184,0.0,0,0,COMMIT,101741,1698648272102.816
24,1698648272800,1.598,0.0,0,0,COMMIT,101727,1698648272798.402
25,1698648352552,1.117,0.0,0,0,COMMIT,101736,1698648352550.883
26,1698648394306,1.05,0.0,0,0,ROLLBACK,101743,1698648394304.95
27,1698648455851,1.923,0.0,0,0,COMMIT,101740,1698648455849.077
28,1698648518999,1.06,0.0,0,0,COMMIT,101750,1698648518997.94
29,1698648560566,1.079,0.0,0,0,COMMIT,101748,1698648560564.921
30,1698648614555,1.107,0.0,0,0,COMMIT,101753,1698648614553.893
31,1698648741506,1.245,0.0,0,0,COMMIT,101755,1698648741504.755
32,1698648795639,1.175,0.0,0,0,COMMIT,101762,1698648795637.825
33,1698648834554,1.155,0.0,0,0,COMMIT,101763,1698648834552.845
34,1698648890320,1.02,0.0,0,0,COMMIT,101765,1698648890318.98
35,1698648915360,1.079,0.0,0,0,COMMIT,101766,1698648915358.921
36,1698647997680,1.013,0.0,0,0,COMMIT,101770,1698647997678.987
37,1698648036275,1.051,0.0,0,0,ROLLBACK,101769,1698648036273.949
42,1698648141280,1.578,0.0,0,0,COMMIT,101778,1698648141278.422
43,1698648347890,1.093,0.0,0,0,COMMIT,101789,1698648347888.907
44,1698648422903,1.002,0.0,0,0,COMMIT,101775,1698648422901.998
45,1698648456674,1.422,0.0,0,0,ROLLBACK,101791,1698648456672.578
46,1698648653378,1.629,0.098,1,418,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 1\
              AND OL_O_ID < 42048\
              AND OL_O_ID >= 42028\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",101805,1698648653376.371
47,1698648724030,1.05,0.0,0,0,COMMIT,101795,1698648724028.95
