Avg Threads Running,1,1,1.3,2,2.4,3.0999999999999996,4.1,4.444444444444445,4.875,5.428571428571429,6.166666666666667,9.5,10.6,11.25,13.333333333333334,16,21,21,21,21,38,55,55,55,55,55,55,55,55,55,43,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,18,60,67.5,82,96.5,111.6,128,145.57142857142856,159.25,169.88888888888889,178.4,198,216.00000000000003,230.39999999999998,241.3,248.6,252.8,251.5,250.99999999999997,251,251,250.9,250.9,250.44444444444446,250.625,251.42857142857144,251.33333333333331,254,255,255,255,255,24,24,24,24,24,24,24,32,32,32,40,42,42,42,42,42,42,44
Peak Threads Connected,1,1,4,8,8,8,11,11,11,11,11,21,21,21,21,21,21,21,21,21,55,55,55,55,55,55,55,55,55,55,43,43,43,43,43,43,43,43,43,43,18,60,75,111,140,172,210,251,255,255,255,256,256,256,256,256,256,256,256,256,256,255,255,255,255,255,255,255,255,255,255,255,24,24,24,24,24,24,24,40,40,40,40,44,44,44,44,44,44,44
Peak Threads Running,1,1,1,1,1,1,2,2,2,2,2,5,5,5,5,5,5,5,5,5,28,28,28,28,28,28,28,28,28,28,25,25,25,25,25,25,25,25,25,25,8,41,63,105,135,168,210,249,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,7,7,7,7,7,7,7,20,20,20,20,33,33,33,33,33,33,33
com show_create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_databases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_logs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_mutex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_status,1,0.888888888888889,0.888888888888889,0.888888888888889,1,1.1111111111111112,1,0.754425,0.6533142857142856,0.5518333333333333,0.5622,1.108524553818867,1.1220546066575239,0.8288301761382518,0.7621574489287493,1.1949810794662417,0.9974509586611993,0.24184100418410043,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.16736401673640167,0.2394467213114754,0.5081981753674606,0.4386570178391113,0.5384411986905062,0.638312210822772,0.8612641656897226,0.8381652560608235,0.9381194329444236,1.003232638501839,1.1117287381878822,1.0002222716159146,1,1.1111111111111112,1,1,1.1111111111111112,1,1.1111111111111112,0.888888888888889,0.888888888888889,1.1111111111111112,0.8622,0.8710857142857142,0.6622,0.5622,0.57775,0.36219999999999997,0.3933,0.32439999999999997,1.1407386282617995,1.1407386282617995,1.1407386282617995,0.5097315436241611,0.7457121551081284,0.7457121551081284,0.7457121551081284,0.537695749440716,0.46312453392990305
com show_errors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_fields,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_function_code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_function_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_grants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_index_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_keys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_master_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_open_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_plugins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_privileges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_procedure_code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_procedure_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_processlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_profile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_profiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_relaylog_events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_slave_hosts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_slave_status,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.9976720984369803,0.9973818725844656,0.8288301761382518,0.7621574489287493,0.995817566221868,0.9974509586611993,0.24184100418410043,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.16736401673640167,0.2394467213114754,0.3387987835783071,0.4386570178391113,0.5384411986905062,0.638312210822772,0.7382264277340479,0.8381652560608235,0.9381194329444236,1.003232638501839,1.000555864369094,1.0002222716159146,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.9981462997290746,0.9981462997290746,0.9981462997290746,0.6796420581655481,0.9942828734775044,0.9942828734775044,0.9942828734775044,0.7169276659209546,0.6174993785732041
com show_status,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.9976720984369803,0.9973818725844656,0.8288301761382518,0.7621574489287493,0.995817566221868,0.9974509586611993,0.24184100418410043,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.16736401673640167,0.2394467213114754,0.3387987835783071,0.4386570178391113,0.5384411986905062,0.638312210822772,0.7382264277340479,0.8381652560608235,0.9381194329444236,1.003232638501839,1.000555864369094,1.0002222716159146,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.9981462997290746,0.9981462997290746,0.9981462997290746,0.6796420581655481,0.9942828734775044,0.9942828734775044,0.9942828734775044,0.7169276659209546,0.6174993785732041
com show_storage_engines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_table_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_table_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_thread_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_triggers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3387987835783071,0.7310950297318523,0.9422720977083859,0.8936370951518808,0.8612641656897226,0.8381652560608235,0.8208545038263706,0.7802920521680972,0.7782101167315176,0.5556790397866193,0.22222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_user_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_variables,1,1,1,1,1,1,1,0.8622,0.6533142857142856,0.6622,0.5622,1.108524553818867,1.1220546066575239,0.9472344870151449,0.8891836904168743,1.1949810794662417,0.8866230743655104,0.48368200836820086,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.33472803347280333,0.2394467213114754,0.5081981753674606,0.5848760237854818,0.5384411986905062,0.7659746529873264,0.7382264277340479,0.8381652560608235,0.9381194329444236,1.003232638501839,1.000555864369094,0.8890864636585908,0.888888888888889,1.1111111111111112,1,1,1,1,1.1111111111111112,1,1.1111111111111112,1.1111111111111112,0.8622,0.7621999999999999,0.7725666666666666,0.67464,0.57775,0.36219999999999997,0.3933,0.16219999999999998,1.1407386282617995,1.1407386282617995,1.1407386282617995,0.6796420581655481,0.9942828734775044,0.9942828734775044,0.9942828734775044,0.7169276659209546,0.6174993785732041
com show_warnings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com shutdown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com signal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com slave_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com slave_stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_close,1.1111111111111112,1,1,1,1.1111111111111112,1.1111111111111112,1,0.969975,0.7621999999999999,0.6622,0.67464,1.108524553818867,1.1220546066575239,0.8288301761382518,0.7621574489287493,0.995817566221868,0.9974509586611993,0.24184100418410043,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.16736401673640167,0.2394467213114754,0.5081981753674606,0.4386570178391113,0.5384411986905062,0.638312210822772,0.8612641656897226,0.9579031497837981,0.9381194329444236,1.003232638501839,1.1117287381878822,1.0002222716159146,1,1.1111111111111112,1,0.888888888888889,0.888888888888889,1,1.1111111111111112,0.888888888888889,1,1.1111111111111112,0.8622,0.8710857142857142,0.7725666666666666,0.67464,0.57775,0.36219999999999997,0.3933,0.16219999999999998,1.1407386282617995,1.1407386282617995,1.1407386282617995,0.5097315436241611,0.7457121551081284,0.7457121551081284,0.7457121551081284,0.537695749440716,0.46312453392990305
com stmt_execute,1.1111111111111112,1,1,1,1.1111111111111112,1.1111111111111112,1,0.969975,0.7621999999999999,0.6622,0.67464,1.108524553818867,1.1220546066575239,0.8288301761382518,0.7621574489287493,0.995817566221868,0.9974509586611993,0.24184100418410043,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.16736401673640167,0.2394467213114754,0.5081981753674606,0.4386570178391113,0.5384411986905062,0.638312210822772,0.8612641656897226,0.9579031497837981,0.9381194329444236,1.003232638501839,1.1117287381878822,1.0002222716159146,1,1.1111111111111112,1,0.888888888888889,0.888888888888889,1,1.1111111111111112,0.888888888888889,1,1.1111111111111112,0.8622,0.8710857142857142,0.7725666666666666,0.67464,0.57775,0.36219999999999997,0.3933,0.16219999999999998,1.1407386282617995,1.1407386282617995,1.1407386282617995,0.5097315436241611,0.7457121551081284,0.7457121551081284,0.7457121551081284,0.537695749440716,0.46312453392990305
com stmt_fetch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_prepare,1.1111111111111112,1,1,1,1.1111111111111112,1.1111111111111112,1,0.969975,0.7621999999999999,0.6622,0.67464,1.108524553818867,1.1220546066575239,0.8288301761382518,0.7621574489287493,0.995817566221868,0.9974509586611993,0.24184100418410043,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.16736401673640167,0.2394467213114754,0.5081981753674606,0.4386570178391113,0.5384411986905062,0.638312210822772,0.8612641656897226,0.9579031497837981,0.9381194329444236,1.003232638501839,1.1117287381878822,1.0002222716159146,1,1.1111111111111112,1,0.888888888888889,0.888888888888889,1,1.1111111111111112,0.888888888888889,1,1.1111111111111112,0.8622,0.8710857142857142,0.7725666666666666,0.67464,0.57775,0.36219999999999997,0.3933,0.16219999999999998,1.1407386282617995,1.1407386282617995,1.1407386282617995,0.5097315436241611,0.7457121551081284,0.7457121551081284,0.7457121551081284,0.537695749440716,0.46312453392990305
com stmt_reprepare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_reset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_send_long_data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com truncate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com uninstall_plugin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com unlock_binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com unlock_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3387987835783071,0.7310950297318523,0.9422720977083859,0.8936370951518808,0.8612641656897226,0.8381652560608235,0.8208545038263706,0.7802920521680972,0.7782101167315176,0.5556790397866193,0.22222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com update,0,0,2,37.44444444444444,73,111.44444444444446,147,142.586325,144.05579999999998,146.0151,148.75812000000002,305.50936703247976,303.82745293604285,250.66192612638275,224.96347367546917,288.9862577175861,276.29391554915213,60.7020920502092,50.2,50.2,50.2,50.2,50.2,50.2,50.2,42.00836820083681,53.63606557377049,55.22420172326406,52.492623134746985,52.90184777134224,55.150175015087505,57.70469910121142,56.875499518413015,55.700841331075154,52.94838925426374,29.794330183435243,21.00466770393421,20.444444444444446,19.666666666666668,18.77777777777778,18.22222222222222,20.11111111111111,24.333333333333336,25.444444444444446,23.555555555555557,21,19.77777777777778,16.274025,13.066285714285712,9.712266666666666,7.3086,3.11985,2.0524666666666667,2.2287,2.7573999999999996,279.9087409097391,279.9087409097391,279.9087409097391,171.4397091722595,250.8078548347005,250.8078548347005,250.8078548347005,180.84500372856078,155.76421824509072
com update_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_commit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_end,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_prepare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_recover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_rollback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler delete,0,0,0,0.6666666666666667,2.2222222222222223,4.666666666666667,8.11111111111111,7.8675749999999995,7.948657142857142,8.056766666666665,8.208120000000001,16.517015851901117,17.828200972447327,15.27415610311921,13.591807839229364,15.136427006572395,14.518452842735233,1.4510460251046025,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.00418410041841,2.6339139344262295,2.2021920932589962,1.9008470773028159,1.7499338957441453,1.659611748139207,1.5994905934237704,1.5565926183986718,1.5244440785346884,1.4491138111693234,0.22234574763757645,0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.11111111111111112,0.107775,0.10888571428571428,0.11036666666666665,0.11244000000000001,0,0,0,0,13.261086553543418,13.261086553543418,13.261086553543418,7.306152125279643,10.688540889883173,10.688540889883173,10.688540889883173,7.706972408650262,6.638118319661944
handler discover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler external_lock,121.33333333333334,116.66666666666667,157.55555555555557,741.7777777777778,1280.888888888889,1853.3333333333335,2391.222222222222,2305.415025,2314.1480857142856,2333.0409666666665,2367.4242000000004,4897.350626316373,4840.668245854631,4007.157093006694,3631.553217904003,4705.038836885083,4555.026044552809,904.2435146443515,747.8,747.8,747.8,747.8,747.8,747.8,747.8,625.7740585774059,931.2082991803278,1079.9211226558539,1176.0394648266576,1329.4113195668601,1460.9689881311606,1620.530046614191,1623.7655767772608,1601.252607107013,1534.6115260283134,1191.3285158421345,1032.7850633474104,983.5555555555557,940.7777777777777,932.1111111111111,920,1008.7777777777777,1200.7777777777778,1253.2222222222222,1171.6666666666667,1068.4444444444446,1029.888888888889,842.908275,689.3554571428571,520.1580999999999,396.23856,196.6661,134.97986666666668,132.93540000000002,142.736,4604.163695993156,4604.163695993156,4604.163695993156,2939.621812080537,4300.521998508577,4300.521998508577,4300.521998508577,3100.891387024609,2670.839187173751
handler mrr_init,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler read_first,2.111111111111111,1.777777777777778,2.111111111111111,1.8888888888888888,2,2.111111111111111,2.111111111111111,1.832175,1.5243999999999998,1.4347666666666665,1.34928,1.9953441968739607,2.2441092133150478,1.7760646631533965,1.6513411393456234,1.991635132443736,1.9949019173223985,0.48368200836820086,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.33472803347280333,0.4788934426229508,1.0163963507349212,1.4621900594637045,1.8845441954167719,2.297923958961979,2.460754759113493,2.634233661905445,2.697093369715218,2.6752870360049044,2.8904947192884936,2.5561235830184486,2.4444444444444446,2.111111111111111,2,1.777777777777778,1.777777777777778,2,2.2222222222222223,1.8888888888888888,2,2,1.832175,1.5243999999999998,1.5451333333333332,1.34928,1.03995,0.7243999999999999,0.6555,0.4866,1.9962925994581493,1.9962925994581493,1.9962925994581493,1.0194630872483221,1.4914243102162568,1.4914243102162568,1.4914243102162568,1.075391498881432,0.9262490678598061
handler read_key,321.22222222222223,258.6666666666667,350.11111111111114,443.44444444444446,540.1111111111111,700,843.4444444444446,756.688275,732.800857142857,710.8716999999999,723.21408,1427.2253630417913,1464.2812616880688,1220.1564235863837,1125.0714208603222,1448.9145588528181,1502.493627396653,376.78828451882845,311.6,311.6,311.6,311.6,311.6,311.6,311.6,260.7531380753138,200.65635245901638,357.26331728332485,374.02821721081557,508.96154306220103,748.9955481794407,903.5891475464747,953.592585609771,964.7385718542216,950.1727789544086,992.2178988326848,903.534118693043,968.7777777777777,957.4444444444446,842.1111111111111,26195.777777777777,66042,67581.55555555556,67653.22222222222,67544.77777777778,67553.22222222222,67571.88888888889,65422.227150000006,65982.34737142856,41532.963266666666,1920.70008,342.37465,244.00206666666668,230.47379999999998,195.61319999999998,1440.4677028375875,1440.4677028375875,1440.4677028375875,1032.3762863534675,1510.3156848123294,1510.3156848123294,1510.3156848123294,1089.01312453393,937.981556052697
handler read_last,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
